#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      18.889      18.889           0
           2     26.2193     22.5542     2.59165
           3     16.9527      20.687     2.30421
           4     29.6597     22.9302     2.60007
           5     30.9931     24.5428      2.5312
           6     18.4373     23.5252     2.30482
           7     22.1625     23.3305     1.98376
           8     28.9161     24.0287      1.8546
           9     15.0495      23.031     1.89801
          10     25.7921     23.3071     1.72818
          11     17.1275     22.7454     1.65987
          12     28.7829     23.2485     1.59598
          13     25.8365     23.4476     1.48557
          14     35.7375     24.3254     1.61818
          15     28.2384     24.5863     1.53118
          16     29.2726     24.8792     1.46323
          17     18.3525     24.4952     1.42663
          18     26.4297     24.6027     1.35142
          19     28.6066     24.8134     1.29662
          20     19.4855      24.547     1.25885
          21     31.3242     24.8698     1.23959
          22     34.6695     25.3152     1.26074
          23     23.9903     25.2576     1.20724
          24     19.9784     25.0376     1.17681
          25     23.5483     24.9781     1.13124
          26     28.9178     25.1296     1.09783
          27     20.3449     24.9524     1.07138
          28     23.3585     24.8955     1.03463
          29     17.6302     24.6449     1.02884
          30     16.9503     24.3884     1.02601
          31     16.9559     24.1487     1.02055
          32     26.6872      24.228    0.991732
          33     27.4547     24.3258    0.966488
          34     16.9021     24.1074     0.96241
          35     30.8545     24.3002    0.954023
          36     22.4499     24.2488    0.928906
          37     16.9096     24.0505    0.924737
          38     23.7741     24.0432     0.90043
          39     23.1601     24.0206    0.877627
          40       23.08      23.997    0.856001
          41     17.9562     23.8497    0.847708
          42     17.1209     23.6895    0.842528
          43     26.8281     23.7625     0.82609
          44     29.0915     23.8836    0.816145
          45     24.4992     23.8973    0.798123
          46     16.0135     23.7259    0.798962
          47     23.4142     23.7193    0.781991
          48     12.1169     23.4775    0.802187
          49     21.2136     23.4313    0.787146
          50     32.8573     23.6199    0.793656
          51     25.8135     23.6629    0.779259
          52     18.4323     23.5623    0.770738
          53     17.7719      23.453      0.7639
          54     20.2432     23.3936    0.752063
          55     20.9022     23.3483    0.739752
          56     19.6048     23.2814    0.729556
          57      29.003     23.3818    0.723629
          58     26.1634     23.4298     0.71274
          59     11.6229     23.2297    0.728212
          60     18.4741     23.1504    0.720375
          61      22.227     23.1353    0.708725
          62     12.6949     22.9669     0.71702
          63     23.3478     22.9729    0.705664
          64     24.3086     22.9938    0.694947
          65     24.6992       23.02    0.684751
          66     16.0785     22.9148    0.682405
          67     33.9639     23.0798    0.691859
          68     27.0959     23.1388    0.684201
          69     31.6272     23.2618    0.685255
          70     19.2686     23.2048    0.677836
          71     26.7099     23.2542    0.670085
          72     21.1784     23.2253    0.661398
          73     38.7415     23.4379    0.685641
          74     26.1125      23.474    0.677327
          75     20.4622     23.4339    0.669486
          76     27.6954     23.4899    0.663021
          77     31.3243     23.5917    0.662171
          78     24.6856     23.6057     0.65383
          79     20.1017     23.5614    0.647056
          80     22.1283     23.5434    0.639216
          81     21.9453     23.5237    0.631629
          82     36.4632     23.6815    0.643335
          83     22.6987     23.6697    0.635693
          84     24.4677     23.6792    0.628197
          85     34.9469     23.8117    0.634638
          86     15.9144     23.7199    0.633868
          87     25.5074     23.7404    0.626915
          88     22.0513     23.7213    0.620084
          89     17.4851     23.6512    0.617063
          90     21.4568     23.6268    0.610689
          91     18.2002     23.5672    0.606882
          92     12.5779     23.4477    0.611928
          93     17.6167      23.385    0.608552
          94     26.3816     23.4169    0.602912
          95      30.476     23.4912    0.601127
          96     18.6245     23.4405    0.596999
          97     21.8955     23.4246    0.591057
          98     24.5638     23.4362     0.58514
          99     27.3945     23.4762    0.580594
         100     26.6243     23.5077    0.575641
