#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.420858    0.420858           0
           2    0.367098    0.393978    0.019007
           3    0.532833    0.440263   0.0398592
           4    0.408584    0.432343   0.0306711
           5     0.44254    0.434382   0.0246046
           6    0.371576    0.423915   0.0226212
           7    0.447346    0.427262   0.0196357
           8    0.425208    0.427005   0.0171829
           9    0.416264    0.425812   0.0153151
          10    0.432212    0.426452    0.013797
          11    0.481173    0.431426   0.0134096
          12     0.30605    0.420978    0.015848
          13     0.41659    0.420641   0.0146326
          14    0.442439    0.422198     0.01367
          15    0.503534     0.42762   0.0137922
          16    0.478923    0.430827   0.0132977
          17    0.499199    0.434849   0.0131096
          18    0.383707    0.432007   0.0126854
          19    0.473573    0.434195    0.012205
          20    0.461322    0.435551   0.0116698
          21    0.376784    0.432753   0.0114447
          22    0.341483    0.428604   0.0116522
          23    0.287733     0.42248   0.0126533
          24    0.334629    0.418819   0.0126445
          25    0.294556    0.413849   0.0130792
          26    0.464677    0.415803   0.0127214
          27    0.484649    0.418353   0.0125032
          28    0.479555    0.420539   0.0122462
          29    0.336677    0.417647   0.0121606
          30    0.478954    0.419691   0.0119257
          31    0.453932    0.420795   0.0115921
          32     0.42253     0.42085   0.0112299
          33    0.422794    0.420909   0.0108898
          34    0.280392    0.416776   0.0113266
          35     0.34303    0.414669   0.0111973
          36    0.385812    0.413867   0.0109149
          37    0.355516     0.41229   0.0107332
          38     0.33217    0.410182   0.0106558
          39     0.46638    0.411623   0.0104796
          40    0.372323     0.41064   0.0102635
          41    0.455918    0.411744   0.0100724
          42    0.524261    0.414423   0.0101827
          43    0.380215    0.413628  0.00997688
          44    0.435657    0.414129  0.00976269
          45    0.470306    0.415377  0.00962523
          46    0.442618    0.415969  0.00943418
          47    0.536229    0.418528  0.00957415
          48     0.40571    0.418261  0.00937842
          49    0.575341    0.421467  0.00971948
          50     0.34271    0.419891  0.00965188
          51    0.366675    0.418848  0.00951886
          52    0.545645    0.421286  0.00964307
          53    0.436882    0.421581  0.00946561
          54    0.545065    0.423867  0.00956256
          55    0.473312    0.424766  0.00943085
          56    0.450267    0.425222  0.00927343
          57    0.405728     0.42488  0.00911705
          58    0.383984    0.424175  0.00898708
          59    0.477006     0.42507  0.00887925
          60    0.382024    0.424353   0.0087602
          61     0.51411    0.425824   0.0087393
          62    0.544024    0.427731  0.00880383
          63    0.451459    0.428107  0.00867213
          64    0.374063    0.427263  0.00857765
          65    0.391549    0.426713  0.00846326
          66    0.466019    0.427309  0.00835596
          67    0.432755     0.42739  0.00823164
          68    0.585237    0.429711  0.00843153
          69    0.453767     0.43006  0.00831654
          70    0.329976     0.42863  0.00831972
          71    0.311363    0.426979  0.00836488
          72     0.51555    0.428209  0.00833867
          73    0.337698    0.426969  0.00831611
          74    0.446694    0.427235    0.008208
          75     0.27731    0.425236  0.00833843
          76    0.338933    0.424101  0.00830568
          77    0.364089    0.423321   0.0082343
          78    0.446109    0.423614  0.00813391
          79    0.383997    0.423112  0.00804639
          80    0.549981    0.424698  0.00810058
          81    0.521819    0.425897  0.00808883
          82    0.352386    0.425001  0.00803971
          83    0.391771      0.4246  0.00795281
          84    0.346879    0.423675  0.00791177
          85    0.269855    0.421865  0.00802298
          86    0.422139    0.421868  0.00792969
          87    0.394955    0.421559  0.00784457
          88    0.475423    0.422171  0.00777927
          89    0.287608    0.420659  0.00783742
          90    0.404791    0.420483  0.00775232
          91    0.511088    0.421479   0.0077308
          92    0.301861    0.420178  0.00775534
          93    0.261271     0.41847  0.00785792
          94    0.394188    0.418211  0.00777857
          95     0.41845    0.418214  0.00769669
          96    0.532833    0.419408  0.00770857
          97    0.526187    0.420509   0.0077073
          98    0.403821    0.420338  0.00763053
          99    0.320261    0.419328  0.00762012
         100    0.478759    0.419922  0.00756706
