# BLOCK:    VELOCITY:     AVE_POFV:        ERROR:
           1   0.0942809  0.00309359  0.00309359           0
           1    0.282843  0.00758667  0.00758667           0
           1    0.471405    0.034496    0.034496           0
           1    0.659966   0.0752283   0.0752283           0
           1    0.848528    0.136855    0.136855           0
           1     1.03709    0.265926    0.265926           0
           1     1.22565    0.102113    0.102113           0
           1     1.41421    0.341007    0.341007           0
           1     1.60278    0.266098    0.266098           0
           1     1.79134    0.357654    0.357654           0
           1      1.9799    0.554882    0.554882           0
           1     2.16846    0.389228    0.389228           0
           1     2.35702    0.425762    0.425762           0
           1     2.54558    0.424902    0.424902           0
           1     2.73415    0.390652    0.390652           0
           1     2.92271    0.289717    0.289717           0
           1     3.11127    0.331677    0.331677           0
           1     3.29983    0.277318    0.277318           0
           1     3.48839    0.200691    0.200691           0
           1     3.67696     0.15576     0.15576           0
           1     3.86552    0.108595    0.108595           0
           1     4.05408   0.0512407   0.0512407           0
           1     4.24264   0.0208695   0.0208695           0
           1      4.4312   0.0270812   0.0270812           0
           1     4.61976  0.00243068  0.00243068           0
           1     4.80833   0.0104838   0.0104838           0
           1     4.99689   0.0171866   0.0171866           0
           1     5.18545    0.016892    0.016892           0
           1     5.37401  0.00297083  0.00297083           0
           1     5.56257  0.00260255  0.00260255           0

           2   0.0942809           0   0.0015468  0.00109375
           2    0.282843  0.00743935  0.00751301 5.20833e-05
           2    0.471405   0.0308623   0.0326791  0.00128472
           2    0.659966   0.0812436    0.078236  0.00212674
           2    0.848528    0.128703    0.132779  0.00288194
           2     1.03709    0.124505    0.195215        0.05
           2     1.22565    0.248813    0.175463   0.0518663
           2     1.41421    0.349429    0.345218  0.00297743
           2     1.60278    0.387828    0.326963   0.0430382
           2     1.79134    0.428487     0.39307   0.0250434
           2      1.9799    0.358611    0.456747   0.0693924
           2     2.16846    0.298728    0.343978   0.0319965
           2     2.35702    0.341547    0.383655   0.0297743
           2     2.54558    0.386945    0.405923   0.0134201
           2     2.73415    0.462271    0.426462   0.0253212
           2     2.92271    0.400866    0.345292   0.0392969
           2     3.11127    0.278816    0.305247   0.0186892
           2     3.29983     0.25063    0.263974  0.00943576
           2     3.48839    0.200592    0.200642 3.47222e-05
           2     3.67696    0.170295    0.163027  0.00513889
           2     3.86552    0.177366     0.14298   0.0243142
           2     4.05408   0.0975464   0.0743935   0.0163715
           2     4.24264   0.0533276   0.0370986   0.0114757
           2      4.4312    0.010091   0.0185861  0.00600694
           2     4.61976  0.00640816  0.00441942  0.00140625
           2     4.80833 0.000196419  0.00534013  0.00363715
           2     4.99689 0.000662913  0.00892477  0.00584201
           2     5.18545  0.00832324   0.0126076  0.00302951
           2     5.37401 0.000392837  0.00168183 0.000911458
           2     5.56257  0.00429666   0.0034496 0.000598958

           3   0.0942809   0.0237421  0.00894523  0.00608464
           3    0.282843   0.0263201    0.013782  0.00511876
           3    0.471405   0.0425246    0.035961  0.00281315
           3    0.659966   0.0455446   0.0673388  0.00900973
           3    0.848528    0.131723    0.132427  0.00194266
           3     1.03709     0.19416    0.194864   0.0333346
           3     1.22565    0.244615    0.198514   0.0393678
           3     1.41421    0.197278    0.295905   0.0403131
           3     1.60278    0.332561    0.328829   0.0287326
           3     1.79134    0.415229    0.400457   0.0177514
           3      1.9799    0.343634    0.419043   0.0555686
           3     2.16846    0.384195    0.357384   0.0239754
           3     2.35702    0.443243    0.403517   0.0256325
           3     2.54558    0.462885    0.424911   0.0178993
           3     2.73415    0.395832    0.416252   0.0188269
           3     2.92271    0.300447    0.330343   0.0289015
           3     3.11127    0.308353    0.306282   0.0124881
           3     3.29983    0.298409    0.275452   0.0112873
           3     3.48839    0.159246    0.186843   0.0112664
           3     3.67696    0.141249    0.155768  0.00684607
           3     3.86552    0.142674    0.142878   0.0162097
           3     4.05408   0.0669296   0.0719056   0.0111018
           3     4.24264   0.0716682   0.0486218   0.0121265
           3      4.4312   0.0344224   0.0238649  0.00588335
           3     4.61976   0.0297574   0.0128654  0.00695956
           3     4.80833    0.018537  0.00973909   0.0043336
           3     4.99689   0.0351589   0.0176695  0.00813318
           3     5.18545   0.0129636   0.0127263    0.002022
           3     5.37401           0  0.00112122 0.000760755
           3     5.56257           0  0.00229973  0.00102025

           4   0.0942809           0  0.00670892  0.00495744
           4    0.282843  0.00265165   0.0109994  0.00453272
           4    0.471405   0.0134056   0.0303221  0.00531968
           4    0.659966   0.0210904   0.0557767   0.0120798
           4    0.848528     0.10312      0.1251  0.00651034
           4     1.03709     0.12313     0.17693   0.0294322
           4     1.22565    0.186966    0.195627   0.0296315
           4     1.41421    0.413216    0.325232   0.0394871
           4     1.60278    0.340688    0.331794   0.0217018
           4     1.79134    0.458981    0.415088   0.0183794
           4      1.9799    0.476364    0.433373    0.043485
           4     2.16846    0.469195    0.385336   0.0301555
           4     2.35702    0.387976    0.399632   0.0195166
           4     2.54558    0.400006    0.418685   0.0144668
           4     2.73415    0.429788    0.419636   0.0144211
           4     2.92271    0.282425    0.318364   0.0240309
           4     3.11127    0.240073     0.28973   0.0171234
           4     3.29983    0.389252    0.303902   0.0260522
           4     3.48839    0.103463    0.165998   0.0199319
           4     3.67696   0.0956067    0.140728   0.0140008
           4     3.86552   0.0194454     0.11202   0.0293593
           4     4.05408   0.0469686   0.0656713  0.00992357
           4     4.24264    0.028137   0.0435006   0.0101187
           4      4.4312   0.0636642   0.0338147  0.00968089
           4     4.61976   0.0664877    0.026271    0.012729
           4     4.80833   0.0670033   0.0240551    0.012817
           4     4.99689  0.00540151   0.0146025  0.00665307
           4     5.18545   0.0340541   0.0180582  0.00486025
           4     5.37401   0.0154925  0.00471405  0.00316336
           4     5.56257   0.0015959  0.00212378 0.000780212

           5   0.0942809           0  0.00536714  0.00414356
           5    0.282843  0.00545061  0.00988967  0.00375958
           5    0.471405   0.0305431   0.0303663  0.00425593
           5    0.659966   0.0555864   0.0557387  0.00966394
           5    0.848528   0.0617982     0.11244   0.0124641
           5     1.03709    0.156717    0.172888   0.0238217
           5     1.22565    0.277883    0.212078   0.0279008
           5     1.41421    0.259616    0.312109   0.0336999
           5     1.60278    0.292222    0.323879   0.0187492
           5     1.79134    0.497062    0.431482    0.020766
           5      1.9799    0.505729    0.447844   0.0371179
           5     2.16846    0.503936    0.409056   0.0321263
           5     2.35702    0.424068    0.404519   0.0162137
           5     2.54558    0.467034    0.428354   0.0144482
           5     2.73415    0.284856     0.39268   0.0267283
           5     2.92271    0.335434    0.321778   0.0194658
           5     3.11127    0.293793    0.290542    0.013718
           5     3.29983    0.235039     0.29013     0.02421
           5     3.48839    0.089174    0.150633   0.0210505
           5     3.67696   0.0565194    0.123886   0.0187715
           5     3.86552    0.126346    0.114885   0.0236269
           5     4.05408   0.0623383   0.0650047  0.00796122
           5     4.24264   0.0527384   0.0453481  0.00826188
           5      4.4312   0.0588274   0.0388172  0.00894432
           5     4.61976   0.0530085   0.0316185   0.0112505
           5     4.80833   0.0347415   0.0261924   0.0104303
           5     4.99689  0.00405113   0.0124922  0.00564723
           5     5.18545  0.00603987   0.0156546  0.00444299
           5     5.37401  0.00486136  0.00474351  0.00253082
           5     5.56257   0.0127181  0.00424264  0.00199531

           6   0.0942809  0.00333912  0.00502913  0.00346672
           6    0.282843   0.0203784   0.0116378  0.00351599
           6    0.471405   0.0295119   0.0302239  0.00354899
           6    0.659966   0.0491537   0.0546412  0.00811536
           6    0.848528   0.0528366    0.102506   0.0137884
           6     1.03709    0.152077    0.169419   0.0201024
           6     1.22565    0.219841    0.213372   0.0232806
           6     1.41421    0.399859    0.326734   0.0310952
           6     1.60278    0.460012    0.346568   0.0259442
           6     1.79134    0.507153    0.444094   0.0207848
           6      1.9799     0.40585    0.440845   0.0315846
           6     2.16846    0.326325    0.395268   0.0295833
           6     2.35702    0.329811    0.392068   0.0176565
           6     2.54558    0.517858    0.443272   0.0181769
           6     2.73415    0.370494    0.388982   0.0225279
           6     2.92271    0.277294    0.314364   0.0175767
           6     3.11127    0.237666     0.28173   0.0139786
           6     3.29983    0.122344    0.262166   0.0325377
           6     3.48839   0.0726258    0.137632   0.0211798
           6     3.67696     0.19087     0.13505   0.0186698
           6     3.86552    0.112892    0.114553   0.0196914
           6     4.05408   0.0972763   0.0703833  0.00825362
           6     4.24264    0.151635   0.0630626   0.0175757
           6      4.4312    0.069925   0.0440018   0.0088293
           6     4.61976   0.0514126   0.0349175  0.00984723
           6     4.80833   0.0390382   0.0283334  0.00890893
           6     4.99689   0.0247242   0.0145309  0.00506064
           6     5.18545   0.0110976   0.0148951  0.00376685
           6     5.37401           0  0.00395292  0.00222908
           6     5.56257           0  0.00353553  0.00178366

           7   0.0942809  0.00434576  0.00493151  0.00297285
           7    0.282843   0.0368285   0.0152365  0.00449252
           7    0.471405   0.0524929   0.0334052   0.0042342
           7    0.659966   0.0483681    0.053745  0.00700533
           7    0.848528   0.0986021    0.101948   0.0118299
           7     1.03709     0.17054    0.169579   0.0172312
           7     1.22565    0.241276    0.217358   0.0202932
           7     1.41421    0.384882    0.335041   0.0277404
           7     1.60278    0.342971    0.346054    0.022243
           7     1.79134    0.454758    0.445618   0.0178713
           7      1.9799    0.431703    0.439539   0.0270995
           7     2.16846    0.315375    0.383854   0.0274707
           7     2.35702    0.416579    0.395569   0.0154775
           7     2.54558    0.380021    0.434236   0.0176841
           7     2.73415     0.26023    0.370589   0.0257457
           7     2.92271    0.401234    0.326774   0.0189469
           7     3.11127    0.286648    0.282432   0.0119993
           7     3.29983     0.22652    0.257073   0.0282851
           7     3.48839    0.210217    0.148001   0.0205362
           7     3.67696    0.141888    0.136027   0.0160282
           7     3.86552    0.139015    0.118048   0.0171856
           7     4.05408    0.123547   0.0779782  0.00997449
           7     4.24264   0.0171375   0.0565019   0.0162433
           7      4.4312    0.031918   0.0422756  0.00773488
           7     4.61976   0.0274986   0.0338576  0.00849733
           7     4.80833  0.00466494   0.0249522  0.00825295
           7     4.99689  0.00343732   0.0129461  0.00457912
           7     5.18545  0.00289717   0.0131811   0.0035976
           7     5.37401 0.000712017  0.00348994  0.00195813
           7     5.56257 0.000122762    0.003048  0.00159409

           8   0.0942809 0.000294628   0.0043519  0.00265715
           8    0.282843   0.0333666   0.0175027  0.00446614
           8    0.471405   0.0448571   0.0348367  0.00393948
           8    0.659966   0.0953367    0.058944  0.00782453
           8    0.848528    0.133638    0.105909   0.0109944
           8     1.03709    0.237568    0.178078   0.0170448
           8     1.22565    0.306683    0.228524   0.0206006
           8     1.41421    0.251318    0.324576   0.0261726
           8     1.60278    0.293867    0.339531   0.0203968
           8     1.79134    0.314171    0.429187    0.021926
           8      1.9799    0.355076    0.428981   0.0256865
           8     2.16846    0.461633    0.393577   0.0256998
           8     2.35702    0.377394    0.393297   0.0137085
           8     2.54558     0.44479    0.435555   0.0155227
           8     2.73415    0.388123    0.372781   0.0226206
           8     2.92271    0.262047    0.318683   0.0182244
           8     3.11127    0.230374    0.275925   0.0121362
           8     3.29983    0.212844    0.251545    0.025284
           8     3.48839    0.308181    0.168024   0.0259553
           8     3.67696    0.285568     0.15472   0.0224149
           8     3.86552    0.102187    0.116065   0.0151513
           8     4.05408   0.0449307   0.0738472  0.00954484
           8     4.24264   0.0168429   0.0515445   0.0149502
           8      4.4312  0.00257799   0.0373134   0.0082068
