0 542.877 542.877 0 
1 541.718 541.718 0 
2 537.297 537.297 0 
3 522.838 522.838 0 
4 522.897 522.838 0 
5 522.897 522.838 0 
6 518.862 518.862 0 
7 518.862 518.862 0 
8 518.862 518.862 0 
9 506.064 506.064 0 
10 495.806 495.806 0 
11 495.806 495.806 0 
12 495.806 495.806 0 
13 495.836 495.806 0 
14 495.836 495.806 0 
15 495.444 495.444 0 
16 495.444 495.444 0 
17 495.444 495.444 0 
18 495.444 495.444 0 
19 495.444 495.444 0 
20 495.444 495.444 0 
21 494.024 494.024 0 
22 494.024 494.024 0 
23 494.024 494.024 0 
24 488.702 488.702 0 
25 486.228 486.228 0 
26 486.228 486.228 0 
27 486.228 486.228 0 
28 486.228 486.228 0 
29 461.002 461.002 0 
30 461.002 461.002 0 
31 461.002 461.002 0 
32 461.002 461.002 0 
33 461.002 461.002 0 
34 461.002 461.002 0 
35 461.002 461.002 0 
36 461.002 461.002 0 
37 461.002 461.002 0 
38 461.002 461.002 0 
39 461.002 461.002 0 
40 461.002 461.002 0 
41 461.002 461.002 0 
42 459.748 459.748 0 
43 454.257 454.257 0 
44 454.037 454.037 0 
45 445.509 445.509 0 
46 445.509 445.509 0 
47 444.242 444.242 0 
48 444.242 444.242 0 
49 444.559 444.242 0 
50 444.559 444.242 0 
51 444.559 444.242 0 
52 444.559 444.242 0 
53 444.559 444.242 0 
54 444.559 444.242 0 
55 444.324 444.242 0 
56 442.085 442.085 0 
57 442.137 442.085 0 
58 442.137 442.085 0 
59 442.137 442.085 0 
60 439.007 439.007 0 
61 439.007 439.007 0 
62 430.195 430.195 0 
63 430.195 430.195 0 
64 424.985 424.985 0 
65 419.871 419.871 0 
66 419.871 419.871 0 
67 407.848 407.848 0 
68 407.848 407.848 0 
69 407.848 407.848 0 
70 407.848 407.848 0 
71 407.389 407.389 0 
72 399.241 399.241 0 
73 399.241 399.241 0 
74 399.241 399.241 0 
75 399.241 399.241 0 
76 395.827 395.827 0 
77 388.629 388.629 0 
78 385.834 385.834 0 
79 385.834 385.834 0 
80 385.834 385.834 0 
81 385.834 385.834 0 
82 385.834 385.834 0 
83 372.873 372.873 0 
84 372.873 372.873 0 
85 372.873 372.873 0 
86 366.285 366.285 0 
87 360.721 360.721 0 
88 360.721 360.721 0 
89 360.721 360.721 0 
90 359.976 359.976 0 
91 359.976 359.976 0 
92 359.976 359.976 0 
93 359.976 359.976 0 
94 359.976 359.976 0 
95 359.976 359.976 0 
96 359.976 359.976 0 
97 359.976 359.976 0 
98 359.967 359.967 0 
99 353.77 353.77 0 
100 353.77 353.77 0 
101 351.067 351.067 0 
102 351.067 351.067 0 
103 351.067 351.067 0 
104 348.174 348.174 0 
105 346.495 346.495 0 
106 346.495 346.495 0 
107 344.729 344.729 0 
108 344.729 344.729 0 
109 344.729 344.729 0 
110 342.222 342.222 0 
111 342.222 342.222 0 
112 342.275 342.222 0 
113 342.275 342.222 0 
114 342.275 342.222 0 
115 340.531 340.531 0 
116 340.531 340.531 0 
117 340.531 340.531 0 
118 340.531 340.531 0 
119 340.531 340.531 0 
120 336.428 336.428 0 
121 336.428 336.428 0 
122 332.136 332.136 0 
123 332.136 332.136 0 
124 332.136 332.136 0 
125 332.136 332.136 0 
126 332.136 332.136 0 
127 328.909 328.909 0 
128 328.909 328.909 0 
129 328.909 328.909 0 
130 328.909 328.909 0 
131 328.909 328.909 0 
132 324.853 324.853 0 
133 324.612 324.612 0 
134 324.612 324.612 0 
135 324.612 324.612 0 
136 324.612 324.612 0 
137 322.324 322.324 0 
138 322.324 322.324 0 
139 322.049 322.049 0 
140 322.049 322.049 0 
141 322.049 322.049 0 
142 322.049 322.049 0 
143 320.88 320.88 0 
144 320.88 320.88 0 
145 320.88 320.88 0 
146 320.88 320.88 0 
147 320.88 320.88 0 
148 320.88 320.88 0 
149 320.88 320.88 0 
150 320.88 320.88 0 
151 320.88 320.88 0 
152 320.88 320.88 0 
153 320.88 320.88 0 
154 320.88 320.88 0 
155 320.88 320.88 0 
156 320.88 320.88 0 
157 320.004 320.004 0 
158 320.004 320.004 0 
159 320.004 320.004 0 
160 320.004 320.004 0 
161 320.004 320.004 0 
162 320.004 320.004 0 
163 319.396 319.396 0 
164 319.396 319.396 0 
165 319.396 319.396 0 
166 319.396 319.396 0 
167 319.396 319.396 0 
168 319.396 319.396 0 
169 319.396 319.396 0 
170 319.396 319.396 0 
171 319.396 319.396 0 
172 317.503 317.503 0 
173 317.503 317.503 0 
174 317.503 317.503 0 
175 317.503 317.503 0 
176 317.503 317.503 0 
177 317.503 317.503 0 
178 317.503 317.503 0 
179 317.503 317.503 0 
180 317.503 317.503 0 
181 317.503 317.503 0 
182 317.503 317.503 0 
183 317.503 317.503 0 
184 317.503 317.503 0 
185 317.503 317.503 0 
186 317.503 317.503 0 
187 317.503 317.503 0 
188 317.503 317.503 0 
189 317.503 317.503 0 
190 317.266 317.266 0 
191 317.266 317.266 0 
192 316.579 316.579 0 
193 316.579 316.579 0 
194 316.579 316.579 0 
195 315.579 315.579 0 
196 315.579 315.579 0 
197 315.579 315.579 0 
198 315.579 315.579 0 
199 315.579 315.579 0 
200 313.971 313.971 0 
201 313.971 313.971 0 
202 313.971 313.971 0 
203 313.971 313.971 0 
204 313.971 313.971 0 
205 313.971 313.971 0 
206 313.971 313.971 0 
207 310.956 310.956 0 
208 310.956 310.956 0 
209 310.956 310.956 0 
210 310.956 310.956 0 
211 310.956 310.956 0 
212 310.956 310.956 0 
213 310.956 310.956 0 
214 310.956 310.956 0 
215 307.737 307.737 0 
216 307.737 307.737 0 
217 307.737 307.737 0 
218 307.737 307.737 0 
219 307.737 307.737 0 
220 307.971 307.737 0 
221 307.971 307.737 0 
222 307.971 307.737 0 
223 307.971 307.737 0 
224 307.357 307.357 0 
225 307.357 307.357 0 
226 307.357 307.357 0 
227 301.889 301.889 0 
228 301.889 301.889 0 
229 300.525 300.525 0 
230 300.525 300.525 0 
231 300.525 300.525 0 
232 300.525 300.525 0 
233 300.525 300.525 0 
234 300.525 300.525 0 
235 300.525 300.525 0 
236 300.525 300.525 0 
237 300.525 300.525 0 
238 300.525 300.525 0 
239 300.525 300.525 0 
240 300.525 300.525 0 
241 300.525 300.525 0 
242 300.525 300.525 0 
243 300.525 300.525 0 
244 300.028 300.028 0 
245 300.028 300.028 0 
246 296.656 296.656 0 
247 296.656 296.656 0 
248 296.656 296.656 0 
249 296.694 296.656 0 
250 296.694 296.656 0 
251 296.694 296.656 0 
252 296.694 296.656 0 
253 296.694 296.656 0 
254 296.694 296.656 0 
255 296.694 296.656 0 
256 296.659 296.656 0 
257 296.659 296.656 0 
258 296.659 296.656 0 
259 296.659 296.656 0 
260 296.659 296.656 0 
261 296.659 296.656 0 
262 296.659 296.656 0 
263 296.659 296.656 0 
264 296.659 296.656 0 
265 296.659 296.656 0 
266 296.659 296.656 0 
267 296.659 296.656 0 
268 296.659 296.656 0 
269 295.937 295.937 0 
270 295.937 295.937 0 
271 293.617 293.617 0 
272 293.617 293.617 0 
273 293.617 293.617 0 
274 293.617 293.617 0 
275 293.617 293.617 0 
276 293.421 293.421 0 
277 293.421 293.421 0 
278 289.532 289.532 0 
279 289.532 289.532 0 
280 289.687 289.532 0 
281 285.422 285.422 0 
282 285.422 285.422 0 
283 285.422 285.422 0 
284 285.422 285.422 0 
285 285.422 285.422 0 
286 285.422 285.422 0 
287 285.173 285.173 0 
288 279.494 279.494 0 
289 279.494 279.494 0 
290 279.494 279.494 0 
291 279.494 279.494 0 
292 279.494 279.494 0 
293 279.494 279.494 0 
294 278.576 278.576 0 
295 278.576 278.576 0 
296 278.576 278.576 0 
297 278.576 278.576 0 
298 278.576 278.576 0 
299 278.576 278.576 0 
300 278.576 278.576 0 
301 278.576 278.576 0 
302 278.576 278.576 0 
303 278.576 278.576 0 
304 278.576 278.576 0 
305 278.576 278.576 0 
306 278.576 278.576 0 
307 278.576 278.576 0 
308 278.576 278.576 0 
309 278.576 278.576 0 
310 278.576 278.576 0 
311 278.576 278.576 0 
312 278.576 278.576 0 
313 278.576 278.576 0 
314 278.119 278.119 0 
315 278.119 278.119 0 
316 278.119 278.119 0 
317 276.999 276.999 0 
318 276.999 276.999 0 
319 276.999 276.999 0 
320 276.999 276.999 0 
321 276.999 276.999 0 
322 276.999 276.999 0 
323 276.999 276.999 0 
324 276.999 276.999 0 
325 276.999 276.999 0 
326 276.999 276.999 0 
327 276.863 276.863 0 
328 276.863 276.863 0 
329 276.671 276.671 0 
330 275.037 275.037 0 
331 275.037 275.037 0 
332 275.037 275.037 0 
333 275.037 275.037 0 
334 275.037 275.037 0 
335 275.037 275.037 0 
336 275.037 275.037 0 
337 275.037 275.037 0 
338 275.037 275.037 0 
339 269.392 269.392 0 
340 269.392 269.392 0 
341 269.392 269.392 0 
342 269.392 269.392 0 
343 269.392 269.392 0 
344 269.392 269.392 0 
345 269.392 269.392 0 
346 269.392 269.392 0 
347 269.392 269.392 0 
348 269.392 269.392 0 
349 269.392 269.392 0 
350 269.392 269.392 0 
351 269.392 269.392 0 
352 269.392 269.392 0 
353 269.392 269.392 0 
354 266.213 266.213 0 
355 266.213 266.213 0 
356 264.984 264.984 0 
357 264.984 264.984 0 
358 264.984 264.984 0 
359 264.984 264.984 0 
360 264.984 264.984 0 
361 264.984 264.984 0 
362 264.984 264.984 0 
363 264.984 264.984 0 
364 264.984 264.984 0 
365 264.984 264.984 0 
366 264.984 264.984 0 
367 264.984 264.984 0 
368 264.984 264.984 0 
369 261.015 261.015 0 
370 261.015 261.015 0 
371 261.015 261.015 0 
372 255.959 255.959 0 
373 255.959 255.959 0 
374 255.959 255.959 0 
375 255.959 255.959 0 
376 255.959 255.959 0 
377 255.959 255.959 0 
378 255.959 255.959 0 
379 255.959 255.959 0 
380 255.959 255.959 0 
381 255.959 255.959 0 
382 255.959 255.959 0 
383 254.017 254.017 0 
384 254.017 254.017 0 
385 254.017 254.017 0 
386 254.017 254.017 0 
387 254.017 254.017 0 
388 254.017 254.017 0 
389 254.017 254.017 0 
390 254.017 254.017 0 
391 254.017 254.017 0 
392 254.017 254.017 0 
393 254.017 254.017 0 
394 254.017 254.017 0 
395 254.017 254.017 0 
396 254.017 254.017 0 
397 253.937 253.937 0 
398 253.937 253.937 0 
399 253.937 253.937 0 
400 253.066 253.066 0 
401 253.066 253.066 0 
402 253.066 253.066 0 
403 253.066 253.066 0 
404 253.024 253.024 0 
405 253.024 253.024 0 
406 253.024 253.024 0 
407 245.014 245.014 0 
408 245.014 245.014 0 
409 245.014 245.014 0 
410 244.833 244.833 0 
411 244.833 244.833 0 
412 244.833 244.833 0 
413 244.833 244.833 0 
414 244.833 244.833 0 
415 244.833 244.833 0 
416 244.833 244.833 0 
417 244.833 244.833 0 
418 244.833 244.833 0 
419 244.833 244.833 0 
420 244.833 244.833 0 
421 244.833 244.833 0 
422 244.833 244.833 0 
423 244.833 244.833 0 
424 244.833 244.833 0 
425 244.833 244.833 0 
