0 475.551 475.551 500.83 
1 458.066 458.066 485.54 
2 458.066 458.066 474.111 
3 458.066 458.066 475.138 
4 458.066 458.066 464.049 
5 457.941 457.941 460.539 
6 457.941 457.941 463.514 
7 440.938 440.938 451.235 
8 435.547 435.547 442.759 
9 430.28 430.28 435.666 
10 430.28 430.28 432.912 
11 419.147 419.147 434.125 
12 419.147 419.147 429.75 
13 419.147 419.147 420.567 
14 419.147 419.147 419.293 
15 419.147 419.147 422.367 
16 419.147 419.147 419.663 
17 415.265 415.265 420.576 
18 415.265 415.265 418.999 
19 415.265 415.265 429.91 
20 415.265 415.265 425.746 
21 415.265 415.265 418.095 
22 415.265 415.265 419.115 
23 415.265 415.265 418.126 
24 415.265 415.265 417.631 
25 415.265 415.265 420.103 
26 415.265 415.265 419.113 
27 415.265 415.265 421.706 
28 415.265 415.265 415.658 
29 409.514 409.514 417.956 
30 405.904 405.904 409.397 
31 405.904 405.904 410.205 
32 405.667 405.667 410.609 
33 401.117 401.117 403.879 
34 401.117 401.117 408.435 
35 401.117 401.117 405.364 
36 401.117 401.117 402.753 
37 395.34 395.34 399.961 
38 395.34 395.34 398.807 
39 395.34 395.34 400.067 
40 395.34 395.34 401.496 
41 395.34 395.34 404.487 
42 395.34 395.34 406.125 
43 395.34 395.34 407.375 
44 395.34 395.34 404.266 
45 395.34 395.34 404.701 
46 395.34 395.34 399.246 
47 392.819 392.819 395.227 
48 392.819 392.819 399.987 
49 392.819 392.819 393.862 
50 392.819 392.819 393.593 
51 392.819 392.819 392.819 
52 390.816 390.816 392.323 
53 390.816 390.816 391.522 
54 390.816 390.816 392.776 
55 390.816 390.816 398.381 
56 390.816 390.816 392.929 
57 390.655 390.655 391.88 
58 386.854 386.854 389.379 
59 386.854 386.854 388.291 
60 381.671 381.671 385.586 
61 381.671 381.671 384.773 
62 380.839 380.839 382.612 
63 380.839 380.839 381.172 
64 368.633 368.633 374.855 
65 368.633 368.633 372.406 
66 359.447 359.447 364.635 
67 359.447 359.447 361.244 
68 355.715 355.715 359.652 
69 354.392 354.392 355.451 
70 354.392 354.392 357.33 
71 348.902 348.902 355.219 
72 346.891 346.891 350.961 
73 346.891 346.891 348.68 
74 340.611 340.611 344.785 
75 340.611 340.611 346.135 
76 340.611 340.611 340.611 
77 340.611 340.611 340.611 
78 340.611 340.611 342.123 
79 338.862 338.862 339.911 
80 334.756 334.756 339.016 
81 334.756 334.756 343.896 
82 334.756 334.756 338.824 
83 334.756 334.756 342.358 
84 334.756 334.756 336.053 
85 334.756 334.756 338.896 
86 334.756 334.756 340.656 
87 334.756 334.756 338.85 
88 334.756 334.756 340.737 
89 334.756 334.756 337.199 
90 334.756 334.756 334.756 
91 334.027 334.027 334.978 
92 334.027 334.027 334.173 
93 334.027 334.027 335.557 
94 334.027 334.027 335.432 
95 334.027 334.027 334.027 
96 334.027 334.027 335.735 
97 334.027 334.027 336.92 
98 334.027 334.027 343.975 
99 334.027 334.027 341.513 
100 334.027 334.027 338.514 
101 334.027 334.027 335.156 
102 334.027 334.027 335.742 
103 334.027 334.027 336.631 
104 334.027 334.027 341.702 
105 334.027 334.027 335.134 
106 331.485 331.485 335.983 
107 331.485 331.485 335.339 
108 331.313 331.313 337.118 
109 329.41 329.41 337.088 
110 329.41 329.41 333.603 
111 329.41 329.41 330.639 
112 329.41 329.41 337.288 
113 329.41 329.41 331.708 
114 329.41 329.41 329.41 
115 329.41 329.41 329.859 
116 329.41 329.41 332.463 
117 325.509 325.509 330.847 
118 325.509 325.509 328.562 
119 311.81 311.81 322.186 
120 311.81 311.81 320.492 
121 307.092 307.092 310.81 
122 307.092 307.092 312.029 
123 307.092 307.092 311.674 
124 307.092 307.092 312.605 
125 307.092 307.092 314.502 
126 307.092 307.092 322.87 
127 307.092 307.092 322.694 
128 307.092 307.092 312.384 
129 307.092 307.092 328.844 
130 307.092 307.092 325.566 
131 307.092 307.092 317.764 
132 307.092 307.092 309.153 
133 307.092 307.092 323.337 
134 307.092 307.092 318.498 
135 307.092 307.092 307.654 
136 307.092 307.092 314.237 
137 307.092 307.092 310.4 
138 305.649 305.649 310.547 
139 305.649 305.649 315.393 
140 305.649 305.649 308.082 
141 305.649 305.649 308.068 
142 305.649 305.649 310.924 
143 305.649 305.649 317.963 
144 305.649 305.649 315.965 
