#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.370364    0.370364           0
           2    0.350441    0.360402  0.00704396
           3    0.324032    0.348279    0.010956
           4    0.357518    0.350589  0.00845701
           5    0.350723    0.350616  0.00676565
           6    0.367133    0.353368  0.00617273
           7    0.353863    0.353439  0.00529131
           8    0.363941    0.354752  0.00478998
           9    0.340824    0.353204  0.00450082
          10      0.3623    0.354114  0.00414163
          11    0.324123    0.351387  0.00457535
          12    0.312591    0.348154  0.00521265
          13    0.344972     0.34791  0.00481742
          14    0.365898    0.349195  0.00464151
          15    0.334887    0.348241    0.004429
          16    0.328667    0.347017  0.00431783
          17     0.34952    0.347165  0.00406635
          18    0.378425    0.348901  0.00419493
          19    0.323566    0.347568  0.00418071
          20    0.298359    0.345107  0.00463953
          21    0.334764    0.344615  0.00444466
          22     0.34138    0.344468  0.00424506
          23    0.359232     0.34511  0.00410875
          24     0.34357    0.345046  0.00393805
          25    0.324678    0.344231  0.00386388
          26    0.353076    0.344571  0.00373022
          27    0.341131    0.344444  0.00359424
          28     0.34888    0.344602  0.00346936
          29    0.333488    0.344219  0.00337083
          30    0.353331    0.344523  0.00327213
          31    0.341821    0.344436  0.00316774
          32    0.327582    0.343909  0.00311222
          33    0.324644    0.343325  0.00307218
          34    0.385397    0.344562  0.00322139
          35    0.363001    0.345089  0.00317214
          36    0.337161    0.344869  0.00309166
          37    0.362031    0.345333  0.00304269
          38    0.329958    0.344928   0.0029894
          39    0.356125    0.345215   0.0029265
          40    0.309251    0.344316  0.00298827
          41    0.334563    0.344078  0.00292484
          42    0.309622    0.343258  0.00296802
          43     0.32734    0.342888    0.002922
          44    0.362679    0.343338     0.00289
          45    0.357801    0.343659   0.0028436
          46    0.329543    0.343352  0.00279829
          47    0.350953    0.343514  0.00274342
          48    0.316137    0.342943  0.00274491
          49    0.343591    0.342957  0.00268893
          50    0.351049    0.343119  0.00264001
          51     0.36433    0.343534  0.00262081
          52    0.321734    0.343115  0.00260372
          53    0.356431    0.343366  0.00256669
          54    0.336469    0.343239  0.00252233
          55    0.394107    0.344164  0.00264059
          56    0.350008    0.344268   0.0025955
          57    0.329112    0.344002  0.00256355
          58     0.33236    0.343801   0.0025272
          59    0.336241    0.343673  0.00248761
          60    0.313029    0.343162  0.00249803
          61    0.334391    0.343019  0.00246121
          62    0.316655    0.342593  0.00245797
          63    0.358969    0.342853  0.00243266
          64    0.364911    0.343198  0.00241894
          65    0.332884    0.343039  0.00238693
          66    0.360284    0.343301  0.00236502
          67    0.345581    0.343335  0.00232997
          68    0.337704    0.343252  0.00229717
          69    0.334181     0.34312  0.00226764
          70    0.331217     0.34295  0.00224161
          71    0.353695    0.343102  0.00221514
          72    0.330164    0.342922  0.00219165
          73    0.322921    0.342648  0.00217869
          74     0.32479    0.342407  0.00216257
          75    0.337261    0.342338  0.00213482
          76     0.30639    0.341865   0.0021585
          77    0.348841    0.341956  0.00213237
          78    0.338135    0.341907  0.00210559
          79    0.359172    0.342125  0.00209025
          80     0.38862    0.342706   0.0021434
          81    0.374874    0.343104  0.00215341
          82     0.31769    0.342794  0.00214934
          83     0.33251     0.34267  0.00212701
          84    0.348608     0.34274  0.00210286
          85     0.34174    0.342729  0.00207816
          86    0.381787    0.343183  0.00210303
          87    0.377615    0.343579  0.00211577
          88     0.33495    0.343481    0.002094
          89    0.354969     0.34361  0.00207445
          90    0.348445    0.343663  0.00205209
          91    0.337983    0.343601  0.00203049
          92     0.37482     0.34394  0.00203658
          93    0.305155    0.343523  0.00205694
          94     0.33583    0.343441  0.00203668
          95    0.329966      0.3433  0.00202018
          96    0.360226    0.343476  0.00200681
          97    0.355203    0.343597  0.00198976
          98    0.359272    0.343757  0.00197588
          99    0.348547    0.343805  0.00195651
         100    0.325421    0.343621  0.00194556
