# BLOCK:     DISTANCE:    ACTUAL_GOFR:    GOFR_AVE:    ERROR:
           8       1.757    0.813285    0.813093  0.00131825
           8     1.78265    0.854072    0.850521  0.00161715
           8      1.8083    0.894817    0.892916  0.00163103
           8     1.83395    0.937419    0.934465   0.0013996
           8      1.8596    0.985142    0.975345  0.00202444
           8     1.88525     1.02581     1.01752   0.0019121
           8      1.9109     1.06169     1.05669  0.00119125
           8     1.93655      1.1013     1.09389  0.00195443
           8      1.9622     1.13461     1.12915  0.00179437
           8     1.98785     1.15901     1.15983  0.00152941
           8      2.0135     1.18948     1.18422  0.00108854
           8     2.03915     1.20506     1.20265  0.00216677
           8      2.0648     1.21527     1.21523  0.00116033
           8     2.09045     1.21203     1.21434  0.00173755
           8      2.1161     1.20728     1.20968  0.00146929
           8     2.14174     1.19843     1.19634  0.00101708
           8     2.16739     1.17472     1.17687  0.00149844
           8     2.19304     1.15754     1.15141  0.00136638
           8     2.21869     1.12599     1.12584  0.00152937
           8     2.24434     1.10054     1.09785  0.00123164
           8     2.26999     1.07102     1.06771 0.000944829
           8     2.29564     1.04565     1.04042  0.00169225
           8     2.32129     1.01321     1.01361  0.00110176
           8     2.34694    0.988271    0.990049  0.00202519
           8     2.37259    0.965983    0.967571   0.0017585
           8     2.39824    0.943378    0.949638  0.00157016
           8     2.42389    0.927288    0.932356   0.0012158
           8     2.44954    0.919736    0.919563  0.00149464
           8     2.47519    0.907168    0.909708  0.00144511
           8     2.50084    0.892045    0.895924  0.00130767
           8     2.52649    0.882028    0.886878  0.00131764
           8     2.55214    0.881265    0.886952  0.00161411

           9   0.0128248           0           0           0
           9   0.0384745           0           0           0
           9   0.0641241           0           0           0
           9   0.0897737           0           0           0
           9    0.115423           0           0           0
           9    0.141073           0           0           0
           9    0.166723           0           0           0
           9    0.192372           0           0           0
           9    0.218022           0           0           0
           9    0.243672           0           0           0
           9    0.269321           0           0           0
           9    0.294971           0           0           0
           9     0.32062           0           0           0
           9     0.34627           0           0           0
           9     0.37192           0           0           0
           9    0.397569           0           0           0
           9    0.423219           0           0           0
           9    0.448869           0           0           0
           9    0.474518           0           0           0
           9    0.500168           0           0           0
           9    0.525818           0           0           0
           9    0.551467           0           0           0
           9    0.577117           0           0           0
           9    0.602767           0           0           0
           9    0.628416           0           0           0
           9    0.654066           0           0           0
           9    0.679715           0           0           0
           9    0.705365           0           0           0
           9    0.731015           0           0           0
           9    0.756664           0           0           0
           9    0.782314           0           0           0
           9    0.807964           0           0           0
           9    0.833613           0           0           0
           9    0.859263           0 2.16137e-06 2.03776e-06
           9    0.884913  0.00124719   0.0011779 4.90602e-05
           9    0.910562   0.0237143   0.0242359  0.00027472
           9    0.936212     0.16696    0.164787 0.000682181
           9    0.961861    0.554534    0.562723  0.00244731
           9    0.987511     1.19169     1.19888  0.00249564
           9     1.01316     1.84831     1.85769  0.00502627
           9     1.03881      2.3165     2.32921  0.00336299
           9     1.06446     2.54512     2.55026  0.00224402
           9     1.09011     2.56774     2.54651  0.00321499
           9     1.11576     2.39875     2.40485  0.00332252
           9     1.14141     2.21354     2.20282  0.00249367
           9     1.16706     1.98492     1.97496  0.00241317
           9     1.19271     1.76372     1.75899  0.00305276
           9     1.21836     1.57291     1.56549  0.00339089
           9     1.24401      1.3932     1.39302  0.00251037
           9     1.26966     1.25586     1.24853  0.00351381
           9     1.29531     1.12727     1.12669  0.00306061
           9     1.32096        1.02     1.02661  0.00176765
           9     1.34661    0.941797    0.943371  0.00142914
           9     1.37226    0.870103    0.873958  0.00134908
           9     1.39791    0.814483    0.817849  0.00073252
           9     1.42355     0.77612    0.776492  0.00153503
           9      1.4492    0.742072    0.738705  0.00159545
           9     1.47485    0.705406    0.710413  0.00172722
           9      1.5005    0.695148    0.691549  0.00185165
           9     1.52615     0.67677    0.676805  0.00165894
           9      1.5518    0.672792    0.671792  0.00139908
           9     1.57745    0.670838    0.670046  0.00166243
           9      1.6031    0.676593      0.6756  0.00141717
           9     1.62875    0.680817    0.685422  0.00122261
           9      1.6544    0.697848    0.701446  0.00216291
           9     1.68005    0.722785    0.722351   0.0015696
           9      1.7057    0.747266    0.748383  0.00146913
           9     1.73135     0.78389    0.779403  0.00138456
           9       1.757    0.817886    0.813626  0.00127484
           9     1.78265    0.854059    0.850914  0.00148448
           9      1.8083    0.891448    0.892753  0.00145794
           9     1.83395    0.926277    0.933555  0.00151109
           9      1.8596    0.970385    0.974794  0.00187304
           9     1.88525      1.0048     1.01611   0.0021595
           9      1.9109     1.05254     1.05623  0.00114494
           9     1.93655     1.09011     1.09347  0.00178172
           9      1.9622     1.12678     1.12889  0.00161428
           9     1.98785     1.16303     1.16018  0.00140032
           9      2.0135     1.18121     1.18388  0.00101763
           9     2.03915     1.20611     1.20304  0.00195968
           9      2.0648     1.22247     1.21603  0.00128015
           9     2.09045     1.21476     1.21439  0.00154511
           9      2.1161     1.21031     1.20975  0.00130768
           9     2.14174     1.19833     1.19656 0.000927931
           9     2.16739     1.17464     1.17662  0.00135223
           9     2.19304      1.1571     1.15204  0.00135285
           9     2.21869      1.1314     1.12646   0.0014789
           9     2.24434     1.09622     1.09767    0.001108
           9     2.26999     1.06787     1.06773 0.000840004
           9     2.29564      1.0407     1.04045  0.00150449
           9     2.32129     1.01422     1.01368 0.000981434
           9     2.34694    0.990263    0.990073  0.00180031
           9     2.37259    0.970734    0.967922  0.00159785
           9     2.39824    0.951534    0.949849  0.00140976
           9     2.42389    0.935238    0.932677  0.00112208
           9     2.44954     0.91805    0.919395  0.00133799
           9     2.47519    0.911548    0.909912  0.00129891
           9     2.50084    0.893343    0.895637  0.00119342
           9     2.52649    0.887028    0.886894  0.00117134
           9     2.55214    0.888114    0.887081  0.00143992

          10   0.0128248           0           0           0
          10   0.0384745           0           0           0
          10   0.0641241           0           0           0
          10   0.0897737           0           0           0
          10    0.115423           0           0           0
          10    0.141073           0           0           0
          10    0.166723           0           0           0
          10    0.192372           0           0           0
          10    0.218022           0           0           0
          10    0.243672           0           0           0
          10    0.269321           0           0           0
          10    0.294971           0           0           0
          10     0.32062           0           0           0
          10     0.34627           0           0           0
          10     0.37192           0           0           0
          10    0.397569           0           0           0
          10    0.423219           0           0           0
          10    0.448869           0           0           0
          10    0.474518           0           0           0
          10    0.500168           0           0           0
          10    0.525818           0           0           0
          10    0.551467           0           0           0
          10    0.577117           0           0           0
          10    0.602767           0           0           0
          10    0.628416           0           0           0
          10    0.654066           0           0           0
          10    0.679715           0           0           0
          10    0.705365           0           0           0
          10    0.731015           0           0           0
          10    0.756664           0           0           0
          10    0.782314           0           0           0
          10    0.807964           0           0           0
          10    0.833613           0           0           0
          10    0.859263 1.94523e-05 3.89046e-06 2.46054e-06
          10    0.884913  0.00157733  0.00121785 5.81848e-05
          10    0.910562   0.0259143   0.0244037  0.00029408
          10    0.936212    0.164895    0.164798 0.000614047
          10    0.961861    0.557173    0.562168  0.00226465
          10    0.987511     1.21254     1.20025  0.00259269
          10     1.01316      1.8596     1.85788  0.00452728
          10     1.03881     2.33351     2.32964  0.00305408
          10     1.06446     2.54415     2.54965  0.00210122
          10     1.09011     2.53458     2.54532  0.00310707
          10     1.11576     2.40012     2.40438  0.00302368
          10     1.14141     2.19393     2.20193   0.0023976
          10     1.16706     1.98945     1.97641  0.00257016
          10     1.19271     1.76393     1.75948  0.00278715
          10     1.21836     1.56162      1.5651  0.00307374
          10     1.24401     1.39546     1.39327  0.00227111
          10     1.26966     1.24447     1.24813  0.00318588
          10     1.29531     1.13117     1.12714  0.00278708
          10     1.32096     1.02646      1.0266  0.00159096
          10     1.34661    0.945947    0.943628  0.00130925
          10     1.37226    0.877936    0.874356  0.00127147
          10     1.39791    0.821987    0.818263 0.000767297
          10     1.42355    0.773264     0.77617  0.00141507
          10      1.4492    0.735336    0.738368  0.00147105
          10     1.47485    0.708899    0.710261  0.00156112
          10      1.5005    0.682166    0.690611  0.00188933
          10     1.52615    0.678602    0.676985  0.00150274
          10      1.5518    0.667639    0.671376  0.00131936
          10     1.57745    0.669954    0.670037  0.00149621
          10      1.6031     0.67267    0.675307  0.00130539
          10     1.62875    0.686437    0.685524  0.00110455
          10      1.6544    0.696578    0.700959  0.00200067
          10     1.68005    0.714908    0.721607  0.00157929
          10      1.7057    0.747044    0.748249  0.00132831
          10     1.73135     0.76987     0.77845  0.00153974
          10       1.757    0.814057    0.813669  0.00114809
          10     1.78265    0.851048    0.850927  0.00133609
          10      1.8083    0.893671    0.892845  0.00131503
          10     1.83395    0.944986    0.934698  0.00173942
          10      1.8596    0.981632    0.975478  0.00180625
          10     1.88525      1.0164     1.01614  0.00194375
          10      1.9109     1.06305     1.05691  0.00121687
          10     1.93655      1.0945     1.09357  0.00160654
          10      1.9622     1.13312     1.12931  0.00150728
          10     1.98785     1.16214     1.16038  0.00127391
          10      2.0135     1.18653     1.18415 0.000949666
          10     2.03915      1.2052     1.20325  0.00177562
          10      2.0648     1.21248     1.21568  0.00120039
          10     2.09045     1.21189     1.21414  0.00141064
          10      2.1161     1.20567     1.20934  0.00123887
          10     2.14174     1.19551     1.19645 0.000840991
          10     2.16739     1.17535     1.17649  0.00122299
          10     2.19304     1.15654     1.15249  0.00129026
          10     2.21869     1.13019     1.12683  0.00137718
          10     2.24434     1.09631     1.09753   0.0010055
          10     2.26999     1.06725     1.06768 0.000757397
          10     2.29564     1.03785     1.04019  0.00137637
          10     2.32129     1.01539     1.01385 0.000898076
          10     2.34694    0.982078    0.989273  0.00178901
          10     2.37259    0.964911    0.967621  0.00146616
          10     2.39824    0.946717    0.949535   0.0013031
          10     2.42389    0.929564    0.932365  0.00105216
          10     2.44954    0.919022    0.919358  0.00120471
          10     2.47519    0.909203    0.909842  0.00117096
          10     2.50084    0.902007    0.896274  0.00123242
          10     2.52649    0.886738    0.886879  0.00105431
          10     2.55214    0.885995    0.886972  0.00130002

          11   0.0128248           0           0           0
          11   0.0384745           0           0           0
          11   0.0641241           0           0           0
          11   0.0897737           0           0           0
          11    0.115423           0           0           0
          11    0.141073           0           0           0
          11    0.166723           0           0           0
          11    0.192372           0           0           0
          11    0.218022           0           0           0
          11    0.243672           0           0           0
          11    0.269321           0           0           0
          11    0.294971           0           0           0
          11     0.32062           0           0           0
          11     0.34627           0           0           0
          11     0.37192           0           0           0
          11    0.397569           0           0           0
          11    0.423219           0           0           0
          11    0.448869           0           0           0
          11    0.474518           0           0           0
          11    0.500168           0           0           0
          11    0.525818           0           0           0
          11    0.551467           0           0           0
          11    0.577117           0           0           0
          11    0.602767           0           0           0
          11    0.628416           0           0           0
          11    0.654066           0           0           0
          11    0.679715           0           0           0
          11    0.705365           0           0           0
          11    0.731015           0           0           0
          11    0.756664           0           0           0
          11    0.782314           0           0           0
          11    0.807964           0           0           0
          11    0.833613           0           0           0
          11    0.859263           0 3.53678e-06 2.26213e-06
          11    0.884913   0.0014306  0.00123719 5.60178e-05
          11    0.910562   0.0243033   0.0243946 0.000267488
          11    0.936212    0.167582    0.165051 0.000608151
          11    0.961861    0.560045    0.561975  0.00206698
          11    0.987511     1.21327     1.20143  0.00261334
          11     1.01316     1.85864     1.85795  0.00411623
          11     1.03881       2.333     2.32994  0.00279172
          11     1.06446     2.55646     2.55027  0.00199924
          11     1.09011     2.55076     2.54581  0.00286375
          11     1.11576     2.37985     2.40215  0.00347479
          11     1.14141     2.18363     2.20027  0.00269568
          11     1.16706     1.97671     1.97644  0.00233665
          11     1.19271     1.74984      1.7586  0.00266797
          11     1.21836     1.55656     1.56433  0.00289065
          11     1.24401     1.39333     1.39327  0.00206466
          11     1.26966     1.25496     1.24875  0.00295624
          11     1.29531      1.1218     1.12665   0.0025756
          11     1.32096     1.03048     1.02695  0.00148506
          11     1.34661    0.944546    0.943712  0.00119288
          11     1.37226    0.875358    0.874447  0.00115914
          11     1.39791    0.824273     0.81881 0.000870604
          11     1.42355    0.777098    0.776254  0.00128895
          11      1.4492    0.740253     0.73854  0.00134726
          11     1.47485    0.712108    0.710429   0.0014282
          11      1.5005    0.695779    0.691081  0.00177504
          11     1.52615    0.678867    0.677156  0.00137583
          11      1.5518    0.671224    0.671363  0.00119949
          11     1.57745    0.672402    0.670252  0.00137555
          11      1.6031    0.678024    0.675554  0.00120986
          11     1.62875    0.683757    0.685363  0.00101575
          11      1.6544    0.705362     0.70136  0.00185839
          11     1.68005    0.726703     0.72207  0.00150215
          11      1.7057    0.746022    0.748047  0.00122289
          11     1.73135    0.775648    0.778195  0.00142067
          11       1.757     0.81516    0.813804  0.00105169
          11     1.78265    0.854786    0.851278  0.00125984
          11      1.8083     0.89111    0.892687   0.0012049
          11     1.83395    0.937765    0.934977  0.00160347
          11      1.8596    0.973234    0.975274  0.00165352
          11     1.88525      1.0203     1.01651  0.00180361
          11      1.9109     1.05757     1.05697  0.00110771
          11     1.93655      1.0933     1.09355  0.00146068
          11      1.9622      1.1245     1.12887  0.00143236
          11     1.98785     1.15469     1.15986  0.00125871
          11      2.0135     1.18795     1.18449  0.00092401
          11     2.03915     1.19777     1.20276  0.00168278
          11      2.0648     1.20971     1.21513  0.00120769
          11     2.09045     1.21553     1.21426  0.00128805
          11      2.1161     1.20853     1.20927  0.00112842
          11     2.14174     1.19418     1.19625  0.00078946
          11     2.16739     1.17428     1.17629  0.00112815
          11     2.19304     1.14612     1.15191   0.0012965
          11     2.21869     1.12231     1.12642  0.00131187
          11     2.24434     1.09848     1.09762  0.00091781
          11     2.26999      1.0662     1.06755 0.000700495
          11     2.29564     1.04446     1.04058  0.00130476
          11     2.32129     1.01816     1.01424 0.000897624
          11     2.34694    0.991111     0.98944  0.00163415
          11     2.37259    0.970132     0.96785  0.00135052
          11     2.39824    0.949881    0.949567  0.00118502
          11     2.42389    0.935519    0.932652 0.000994811
          11     2.44954    0.921892    0.919588  0.00111701
          11     2.47519    0.911695     0.91001  0.00107656
          11     2.50084    0.900501    0.896659  0.00117876
          11     2.52649    0.889769    0.887142 0.000990663
          11     2.55214    0.889827    0.887232  0.00120747

          12   0.0128248           0           0           0
          12   0.0384745           0           0           0
          12   0.0641241           0           0           0
          12   0.0897737           0           0           0
          12    0.115423           0           0           0
          12    0.141073           0           0           0
          12    0.166723           0           0           0
          12    0.192372           0           0           0
          12    0.218022           0           0           0
          12    0.243672           0           0           0
          12    0.269321           0           0           0
          12    0.294971           0           0           0
          12     0.32062           0           0           0
          12     0.34627           0           0           0
          12     0.37192           0           0           0
          12    0.397569           0           0           0
          12    0.423219           0           0           0
          12    0.448869           0           0           0
          12    0.474518           0           0           0
          12    0.500168           0           0           0
          12    0.525818           0           0           0
          12    0.551467           0           0           0
          12    0.577117           0           0           0
          12    0.602767           0           0           0
          12    0.628416           0           0           0
          12    0.654066           0           0           0
          12    0.679715           0           0           0
          12    0.705365           0           0           0
          12    0.731015           0           0           0
          12    0.756664           0           0           0
          12    0.782314           0           0           0
          12    0.807964           0           0           0
          12    0.833613           0           0           0
          12    0.859263 5.83569e-05 8.10512e-06 4.84051e-06
          12    0.884913  0.00110046  0.00122579 5.24955e-05
          12    0.910562   0.0258103   0.0245126 0.000269963
          12    0.936212     0.16827     0.16532 0.000613794
          12    0.961861     0.56863     0.56253  0.00196771
          12    0.987511     1.20426     1.20167  0.00240615
          12     1.01316     1.87562     1.85942  0.00402807
          12     1.03881     2.33558     2.33041  0.00259837
          12     1.06446     2.54184     2.54957  0.00195208
          12     1.09011     2.54953     2.54612  0.00264179
          12     1.11576     2.39844     2.40184  0.00319893
          12     1.14141     2.19204     2.19958  0.00255668
          12     1.16706     1.95089     1.97431  0.00295651
          12     1.19271     1.74073     1.75711  0.00283089
          12     1.21836     1.54403     1.56264  0.00310522
          12     1.24401     1.38326     1.39244  0.00205419
          12     1.26966     1.24338      1.2483  0.00274353
          12     1.29531     1.11868     1.12599  0.00244524
          12     1.32096      1.0274     1.02699  0.00136177
          12     1.34661    0.945702    0.943878  0.00110495
          12     1.37226    0.881528    0.875037  0.00120343
          12     1.39791    0.831491    0.819866  0.00128865
          12     1.42355     0.78398    0.776898  0.00133267
          12      1.4492    0.752816    0.739729  0.00168007
          12     1.47485    0.723644     0.71153  0.00168094
          12      1.5005    0.700577    0.691872  0.00179486
          12     1.52615    0.685348    0.677838  0.00142049
          12      1.5518    0.675757    0.671729  0.00115407
          12     1.57745    0.677308     0.67084  0.00138089
          12      1.6031    0.679354     0.67587  0.00114975
          12     1.62875    0.691786    0.685898  0.00106282
          12      1.6544    0.707115    0.701839  0.00176433
          12     1.68005    0.727538    0.722526  0.00144443
          12      1.7057    0.746955    0.747956  0.00112436
          12     1.73135    0.775831    0.777998  0.00131588
          12       1.757    0.808293    0.813345  0.00105961
          12     1.78265    0.849882    0.851162  0.00116021
          12      1.8083    0.883893    0.891954  0.00130849
          12     1.83395     0.93141     0.93468  0.00149714
          12      1.8596    0.964375    0.974366  0.00174748
          12     1.88525     1.01155      1.0161  0.00170008
          12      1.9109     1.05342     1.05668   0.0010543
          12     1.93655      1.0884     1.09312   0.0014005
          12      1.9622     1.13162      1.1291  0.00133115
          12     1.98785     1.15699     1.15962  0.00117627
          12      2.0135     1.18294     1.18436 0.000855972
          12     2.03915     1.19916     1.20246  0.00156899
          12      2.0648     1.21007     1.21471  0.00117852
          12     2.09045     1.21382     1.21423  0.00118124
          12      2.1161     1.20705     1.20909  0.00104945
          12     2.14174     1.19311     1.19599 0.000765759
          12     2.16739     1.17676     1.17633  0.00103482
          12     2.19304     1.15419      1.1521  0.00120233
          12     2.21869     1.12499      1.1263  0.00120798
          12     2.24434     1.09735      1.0976 0.000841599
          12     2.26999     1.06888     1.06766 0.000650795
          12     2.29564     1.03982     1.04052  0.00119758
          12     2.32129     1.01442     1.01426 0.000822938
          12     2.34694    0.986143    0.989166  0.00152089
          12     2.37259    0.973627    0.968331  0.00132102
          12     2.39824    0.957947    0.950265  0.00127556
          12     2.42389    0.940052    0.933269  0.00108634
          12     2.44954    0.924976    0.920037  0.00111048
          12     2.47519    0.918246    0.910696  0.00118559
          12     2.50084    0.896629    0.896656  0.00108053
          12     2.52649    0.887267    0.887152 0.000908163
          12     2.55214    0.888621    0.887348  0.00111238

          13   0.0128248           0           0           0
          13   0.0384745           0           0           0
          13   0.0641241           0           0           0
          13   0.0897737           0           0           0
          13    0.115423           0           0           0
          13    0.141073           0           0           0
          13    0.166723           0           0           0
          13    0.192372           0           0           0
          13    0.218022           0           0           0
          13    0.243672           0           0           0
          13    0.269321           0           0           0
          13    0.294971           0           0           0
          13     0.32062           0           0           0
          13     0.34627           0           0           0
          13     0.37192           0           0           0
          13    0.397569           0           0           0
          13    0.423219           0           0           0
          13    0.448869           0           0           0
          13    0.474518           0           0           0
          13    0.500168           0           0           0
          13    0.525818           0           0           0
          13    0.551467           0           0           0
          13    0.577117           0           0           0
          13    0.602767           0           0           0
          13    0.628416           0           0           0
          13    0.654066           0           0           0
          13    0.679715           0           0           0
          13    0.705365           0           0           0
          13    0.731015           0           0           0
          13    0.756664           0           0           0
          13    0.782314           0           0           0
          13    0.807964           0           0           0
          13    0.833613           0           0           0
          13    0.859263           0 7.48165e-06 4.50813e-06
          13    0.884913  0.00117383   0.0012218 4.86094e-05
          13    0.910562   0.0234198   0.0244285 0.000261956
          13    0.936212    0.164026     0.16522 0.000574583
          13    0.961861    0.561209    0.562428  0.00181897
          13    0.987511     1.20231     1.20172  0.00222157
          13     1.01316     1.86541     1.85988  0.00374445
          13     1.03881     2.33911     2.33108  0.00248316
          13     1.06446     2.55014     2.54961  0.00180243
          13     1.09011     2.52517     2.54451   0.0028885
          13     1.11576     2.41195     2.40261  0.00304595
          13     1.14141     2.19957     2.19958  0.00236001
          13     1.16706       1.973     1.97421   0.0027308
          13     1.19271     1.75519     1.75697  0.00261699
          13     1.21836     1.57179     1.56334   0.0029452
          13     1.24401     1.39117     1.39234  0.00189849
          13     1.26966     1.25199     1.24858  0.00254716
          13     1.29531      1.1289     1.12621  0.00226736
          13     1.32096     1.03003     1.02722    0.001277
          13     1.34661    0.944926    0.943958  0.00102289
          13     1.37226    0.875236    0.875052  0.00111095
          13     1.39791    0.823421     0.82014  0.00121818
          13     1.42355    0.777367    0.776934  0.00123064
          13      1.4492    0.736724    0.739498  0.00156666
          13     1.47485    0.707948    0.711255  0.00157406
          13      1.5005    0.687002    0.691498  0.00169544
          13     1.52615    0.673662    0.677517  0.00134706
          13      1.5518    0.668689    0.671495  0.00108873
          13     1.57745     0.66768    0.670597  0.00129588
          13      1.6031    0.676811    0.675943  0.00106358
          13     1.62875    0.685701    0.685883 0.000981173
          13      1.6544    0.702696    0.701905  0.00162984
          13     1.68005    0.726851    0.722858   0.0013711
          13      1.7057    0.752326    0.748292  0.00108697
          13     1.73135    0.780795    0.778213  0.00123211
          13       1.757    0.810707    0.813142 0.000997339
          13     1.78265    0.845507    0.850727  0.00114961
          13      1.8083    0.887122    0.891582  0.00125953
          13     1.83395    0.926653    0.934062  0.00150392
          13      1.8596    0.969566    0.973996  0.00165159
          13     1.88525     1.01008     1.01564  0.00163108
          13      1.9109     1.05934     1.05688 0.000992973
          13     1.93655     1.09669     1.09339  0.00131949
          13      1.9622     1.13681      1.1297  0.00135444
          13     1.98785     1.15754     1.15946  0.00109661
          13      2.0135     1.18573     1.18447 0.000796577
          13     2.03915     1.20648     1.20277  0.00147857
          13      2.0648     1.21344     1.21461  0.00109194
          13     2.09045     1.22352     1.21494   0.0012887
          13      2.1161     1.21181     1.20929 0.000989431
          13     2.14174     1.19782     1.19613 0.000719673
          13     2.16739     1.17662     1.17635 0.000955456
          13     2.19304     1.15221     1.15211  0.00110987
          13     2.21869     1.12756      1.1264  0.00111893
          13     2.24434     1.10166     1.09791 0.000832928
          13     2.26999     1.07027     1.06786 0.000631015
          13     2.29564     1.04229     1.04066  0.00111322
          13     2.32129     1.01767     1.01452 0.000800295
          13     2.34694    0.992071    0.989389  0.00142022
          13     2.37259    0.965057    0.968079  0.00124318
          13     2.39824    0.947394    0.950044  0.00119641
          13     2.42389    0.934412    0.933357  0.00100633
          13     2.44954    0.919611    0.920004  0.00102555
          13     2.47519    0.908994    0.910565  0.00110159
          13     2.50084    0.887367    0.895942  0.00121084
          13     2.52649    0.882393    0.886786   0.0009091
          13     2.55214    0.880896    0.886851  0.00113211

          14   0.0128248           0           0           0
          14   0.0384745           0           0           0
          14   0.0641241           0           0           0
          14   0.0897737           0           0           0
          14    0.115423           0           0           0
          14    0.141073           0           0           0
          14    0.166723           0           0           0
          14    0.192372           0           0           0
          14    0.218022           0           0           0
          14    0.243672           0           0           0
          14    0.269321           0           0           0
          14    0.294971           0           0           0
          14     0.32062           0           0           0
          14     0.34627           0           0           0
          14     0.37192           0           0           0
          14    0.397569           0           0           0
          14    0.423219           0           0           0
          14    0.448869           0           0           0
          14    0.474518           0           0           0
          14    0.500168           0           0           0
          14    0.525818           0           0           0
          14    0.551467           0           0           0
          14    0.577117           0           0           0
          14    0.602767           0           0           0
          14    0.628416           0           0           0
          14    0.654066           0           0           0
          14    0.679715           0           0           0
          14    0.705365           0           0           0
          14    0.731015           0           0           0
          14    0.756664           0           0           0
          14    0.782314           0           0           0
          14    0.807964           0           0           0
          14    0.833613           0           0           0
          14    0.859263 1.94523e-05  8.3367e-06 4.26644e-06
          14    0.884913  0.00104544   0.0012092  4.6741e-05
          14    0.910562   0.0247883   0.0244542 0.000244503
          14    0.936212    0.167844    0.165408 0.000563289
          14    0.961861     0.57116    0.563052  0.00179278
          14    0.987511     1.21318     1.20254  0.00220868
          14     1.01316     1.86423     1.86019  0.00348986
          14     1.03881     2.34024     2.33174  0.00239045
          14     1.06446     2.54273     2.54912  0.00173943
          14     1.09011     2.53476     2.54381  0.00276489
          14     1.11576     2.38885     2.40163  0.00298282
          14     1.14141     2.20495     2.19997  0.00222241
          14     1.16706     1.97883     1.97454  0.00255562
          14     1.19271     1.75318      1.7567  0.00244398
          14     1.21836     1.55384     1.56266  0.00281198
          14     1.24401     1.39072     1.39223  0.00176642
          14     1.26966     1.23695     1.24775   0.0024972
          14     1.29531     1.12089     1.12583    0.002137
          14     1.32096     1.02224     1.02687  0.00123427
          14     1.34661    0.941235    0.943764 0.000968146
          14     1.37226    0.872009    0.874835  0.00105264
          14     1.39791    0.817702    0.819966  0.00114354
          14     1.42355    0.778275     0.77703  0.00114646
          14      1.4492    0.741156    0.739617  0.00145922
          14     1.47485    0.712848    0.711369  0.00146573
          14      1.5005    0.689828    0.691378  0.00157853
          14     1.52615    0.685268    0.678071  0.00135985
          14      1.5518    0.675232    0.671762  0.00104317
          14     1.57745    0.673885    0.670832  0.00122442
          14      1.6031    0.675347      0.6759 0.000988461
          14     1.62875    0.686935    0.685958 0.000913962
          14      1.6544    0.705598    0.702169  0.00153463
          14     1.68005    0.723431    0.722899  0.00127378
          14      1.7057    0.759707    0.749107  0.00127907
          14     1.73135    0.783861    0.778617  0.00120834
          14       1.757    0.817337    0.813442 0.000970075
          14     1.78265    0.857313    0.851197  0.00115976
          14      1.8083     0.89071     0.89152  0.00117111
          14     1.83395    0.936629    0.934246  0.00140762
          14      1.8596    0.971531     0.97382  0.00154298
          14     1.88525      1.0209     1.01601  0.00155732
          14      1.9109     1.05556     1.05679 0.000926521
          14     1.93655     1.09726     1.09367  0.00125375
          14      1.9622     1.13297     1.12993  0.00127773
          14     1.98785     1.16181     1.15963  0.00103107
          14      2.0135     1.18559     1.18455 0.000743672
          14     2.03915     1.20363     1.20283  0.00137426
          14      2.0648     1.21046     1.21432   0.0010535
          14     2.09045     1.21254     1.21477  0.00120798
          14      2.1161     1.20721     1.20915 0.000929929
          14     2.14174     1.19652     1.19616 0.000668814
          14     2.16739     1.17297     1.17611 0.000917254
          14     2.19304     1.14817     1.15183  0.00106566
          14     2.21869     1.12467     1.12628  0.00104576
          14     2.24434     1.09941     1.09802 0.000780317
          14     2.26999     1.06625     1.06775 0.000596295
          14     2.29564     1.03615     1.04033   0.0010793
          14     2.32129     1.01159     1.01431 0.000770093
          14     2.34694    0.985168    0.989088   0.0013504
          14     2.37259    0.963574    0.967757   0.0011953
          14     2.39824    0.941161     0.94941  0.00126811
          14     2.42389    0.926381    0.932858  0.00105058
          14     2.44954    0.915252    0.919665  0.00100691
          14     2.47519    0.909095     0.91046   0.0010279
          14     2.50084    0.895024    0.895876  0.00112613
          14     2.52649    0.881716    0.886424  0.00091346
          14     2.55214    0.884248    0.886665   0.0010664

          15   0.0128248           0           0           0
          15   0.0384745           0           0           0
          15   0.0641241           0           0           0
          15   0.0897737           0           0           0
          15    0.115423           0           0           0
          15    0.141073           0           0           0
          15    0.166723           0           0           0
          15    0.192372           0           0           0
          15    0.218022           0           0           0
          15    0.243672           0           0           0
          15    0.269321           0           0           0
          15    0.294971           0           0           0
          15     0.32062           0           0           0
          15     0.34627           0           0           0
          15     0.37192           0           0           0
          15    0.397569           0           0           0
          15    0.423219           0           0           0
          15    0.448869           0           0           0
          15    0.474518           0           0           0
          15    0.500168           0           0           0
          15    0.525818           0           0           0
          15    0.551467           0           0           0
          15    0.577117           0           0           0
          15    0.602767           0           0           0
          15    0.628416           0           0           0
          15    0.654066           0           0           0
          15    0.679715           0           0           0
          15    0.705365           0           0           0
          15    0.731015           0           0           0
          15    0.756664           0           0           0
          15    0.782314           0           0           0
          15    0.807964           0           0           0
          15    0.833613           0           0           0
          15    0.859263           0 7.78092e-06 4.01805e-06
          15    0.884913  0.00137558  0.00122029 4.49218e-05
          15    0.910562   0.0222766   0.0243091 0.000267858
          15    0.936212    0.157832    0.164903 0.000717238
          15    0.961861    0.556645    0.562625   0.0017234
          15    0.987511     1.20494      1.2027  0.00206722
          15     1.01316     1.85238     1.85967  0.00329582
          15     1.03881     2.32685     2.33141  0.00225314
