# BLOCK:     DISTANCE:    ACTUAL_GOFR:    GOFR_AVE:    ERROR:
          15      2.0135     1.19174     1.18991  0.00218837
          15     2.03915     1.21242     1.20718   0.0032534
          15      2.0648     1.21136     1.21813  0.00357289
          15     2.09045     1.20772     1.21584  0.00354617
          15      2.1161     1.22467     1.21006  0.00343443
          15     2.14174     1.21199      1.1923  0.00355956
          15     2.16739     1.19278      1.1717  0.00364076
          15     2.19304     1.16441     1.14568  0.00249315
          15     2.21869     1.11505     1.11482  0.00329148
          15     2.24434     1.08287     1.08402  0.00311714
          15     2.26999     1.05605     1.05958  0.00222158
          15     2.29564      1.0157     1.02894  0.00310585
          15     2.32129    0.994222    0.999973  0.00237295
          15     2.34694    0.966649     0.97651  0.00240869
          15     2.37259    0.960696    0.959419    0.002608
          15     2.39824    0.955402    0.937146  0.00320413
          15     2.42389    0.940206    0.923895  0.00249192
          15     2.44954     0.91051     0.91203  0.00241428
          15     2.47519     0.89856    0.901203   0.0026529
          15     2.50084    0.882969    0.894376  0.00277607
          15     2.52649    0.888108     0.88882  0.00265971
          15     2.55214    0.892822    0.889386  0.00216565

          16   0.0128248           0           0           0
          16   0.0384745           0           0           0
          16   0.0641241           0           0           0
          16   0.0897737           0           0           0
          16    0.115423           0           0           0
          16    0.141073           0           0           0
          16    0.166723           0           0           0
          16    0.192372           0           0           0
          16    0.218022           0           0           0
          16    0.243672           0           0           0
          16    0.269321           0           0           0
          16    0.294971           0           0           0
          16     0.32062           0           0           0
          16     0.34627           0           0           0
          16     0.37192           0           0           0
          16    0.397569           0           0           0
          16    0.423219           0           0           0
          16    0.448869           0           0           0
          16    0.474518           0           0           0
          16    0.500168           0           0           0
          16    0.525818           0           0           0
          16    0.551467           0           0           0
          16    0.577117           0           0           0
          16    0.602767           0           0           0
          16    0.628416           0           0           0
          16    0.654066           0           0           0
          16    0.679715           0           0           0
          16    0.705365           0           0           0
          16    0.731015           0           0           0
          16    0.756664           0           0           0
          16    0.782314           0           0           0
          16    0.807964           0           0           0
          16    0.833613           0           0           0
          16    0.859263 0.000155618 2.55311e-05 1.46619e-05
          16    0.884913  0.00192581  0.00142602 0.000104264
          16    0.910562   0.0233505   0.0251932 0.000706031
          16    0.936212    0.171286    0.175524  0.00190142
          16    0.961861    0.577354    0.580477  0.00341695
          16    0.987511     1.23234     1.22912  0.00370868
          16     1.01316     1.88479     1.89406  0.00572085
          16     1.03881     2.35185     2.36152  0.00761861
          16     1.06446     2.54111     2.54276  0.00643307
          16     1.09011     2.52919     2.53328   0.0047376
          16     1.11576     2.43064     2.39101  0.00914953
          16     1.14141     2.21192      2.1825  0.00676584
          16     1.16706     1.97114     1.95841  0.00712087
          16     1.19271     1.74188     1.74887  0.00449763
          16     1.21836     1.55024     1.56044  0.00331814
          16     1.24401     1.36294     1.38902  0.00502395
          16     1.26966     1.22331     1.23826  0.00556877
          16     1.29531      1.1032     1.11703  0.00544903
          16     1.32096     1.01598     1.01007  0.00542255
          16     1.34661    0.935864    0.932735  0.00412612
          16     1.37226    0.855412     0.86083  0.00391485
          16     1.39791    0.806699    0.805859  0.00342662
          16     1.42355    0.779876    0.767331  0.00380058
          16      1.4492    0.736512    0.732423  0.00303512
          16     1.47485    0.701669    0.707716  0.00219241
          16      1.5005    0.689541    0.694466  0.00277768
          16     1.52615    0.700536    0.683842  0.00211825
          16      1.5518    0.686397    0.677902  0.00370891
          16     1.57745    0.684263    0.676893   0.0034387
          16      1.6031    0.671468    0.678215  0.00325608
          16     1.62875    0.678619    0.687174  0.00225734
          16      1.6544    0.712457    0.703935  0.00217094
          16     1.68005    0.735405    0.730599  0.00252292
          16      1.7057    0.771175    0.759674  0.00214939
          16     1.73135    0.787263    0.786367  0.00298993
          16       1.757    0.811284    0.821872  0.00240661
          16     1.78265    0.844291    0.856324   0.0025568
          16      1.8083    0.905614    0.896762   0.0031058
          16     1.83395      0.9442    0.940908  0.00288807
          16      1.8596    0.998109    0.983697   0.0029319
          16     1.88525     1.03231     1.02511  0.00267961
          16      1.9109     1.07794     1.06355  0.00368671
          16     1.93655     1.08018     1.10101  0.00317395
          16      1.9622     1.11086     1.12903  0.00296427
          16     1.98785     1.15332      1.1661  0.00296631
          16      2.0135     1.19542     1.19025  0.00207856
          16     2.03915     1.19286     1.20628  0.00317076
          16      2.0648     1.19921     1.21695  0.00353983
          16     2.09045     1.20486     1.21515  0.00339017
          16      2.1161     1.20335     1.20964  0.00324528
          16     2.14174     1.19503     1.19247  0.00334115
          16     2.16739      1.1817     1.17232  0.00346649
          16     2.19304      1.1603     1.14659  0.00249914
          16     2.21869     1.10171       1.114  0.00318615
          16     2.24434     1.08049      1.0838  0.00293015
          16     2.26999     1.06324     1.05981  0.00209444
          16     2.29564     1.02487     1.02869  0.00292212
          16     2.32129     1.01286     1.00078  0.00235737
          16     2.34694    0.971246    0.976181   0.0022805
          16     2.37259    0.959004    0.959393  0.00244513
          16     2.39824    0.936096    0.937081  0.00300454
          16     2.42389    0.926193    0.924038  0.00234031
          16     2.44954    0.905627     0.91163  0.00229632
          16     2.47519    0.905759    0.901488  0.00250233
          16     2.50084    0.909193    0.895302  0.00275271
          16     2.52649    0.905615     0.88987  0.00269265
          16     2.55214    0.900326     0.89007   0.0021355

          17   0.0128248           0           0           0
          17   0.0384745           0           0           0
          17   0.0641241           0           0           0
          17   0.0897737           0           0           0
          17    0.115423           0           0           0
          17    0.141073           0           0           0
          17    0.166723           0           0           0
          17    0.192372           0           0           0
          17    0.218022           0           0           0
          17    0.243672           0           0           0
          17    0.269321           0           0           0
          17    0.294971           0           0           0
          17     0.32062           0           0           0
          17     0.34627           0           0           0
          17     0.37192           0           0           0
          17    0.397569           0           0           0
          17    0.423219           0           0           0
          17    0.448869           0           0           0
          17    0.474518           0           0           0
          17    0.500168           0           0           0
          17    0.525818           0           0           0
          17    0.551467           0           0           0
          17    0.577117           0           0           0
          17    0.602767           0           0           0
          17    0.628416           0           0           0
          17    0.654066           0           0           0
          17    0.679715           0           0           0
          17    0.705365           0           0           0
          17    0.731015           0           0           0
          17    0.756664           0           0           0
          17    0.782314           0           0           0
          17    0.807964           0           0           0
          17    0.833613           0           0           0
          17    0.859263 3.89046e-05 2.63178e-05 1.38205e-05
          17    0.884913  0.00172406  0.00144355 9.95942e-05
          17    0.910562    0.029985   0.0254751 0.000718566
          17    0.936212    0.177496     0.17564   0.0017931
          17    0.961861    0.567729    0.579727  0.00329722
          17    0.987511     1.25105     1.23041  0.00370813
          17     1.01316     1.88023     1.89324  0.00544187
          17     1.03881     2.29732     2.35774   0.0080522
          17     1.06446     2.53222     2.54214  0.00608447
          17     1.09011     2.54526     2.53399  0.00451103
          17     1.11576     2.41746     2.39256  0.00874266
          17     1.14141     2.19436      2.1832  0.00640372
          17     1.16706     1.96932     1.95905  0.00673082
          17     1.19271     1.76092     1.74958  0.00428848
          17     1.21836      1.5525     1.55997  0.00315563
          17     1.24401      1.4117     1.39035  0.00490241
          17     1.26966     1.23179     1.23788  0.00525418
          17     1.29531     1.09865     1.11595  0.00523463
          17     1.32096     1.01678     1.01047   0.0051179
          17     1.34661    0.934067    0.932813  0.00388415
          17     1.37226    0.864336    0.861036  0.00368999
          17     1.39791    0.812748    0.806264  0.00324893
          17     1.42355    0.772038    0.767607  0.00358709
          17      1.4492    0.741641    0.732965  0.00290462
          17     1.47485    0.711395    0.707932  0.00207411
          17      1.5005     0.69185    0.694312  0.00261855
          17     1.52615     0.68166    0.683713  0.00199753
          17      1.5518     0.67191    0.677549  0.00350745
          17     1.57745    0.672794    0.676652  0.00324486
          17      1.6031    0.669613    0.677709  0.00310361
          17     1.62875    0.687087    0.687169  0.00212456
          17      1.6544    0.710736    0.704335  0.00207976
          17     1.68005    0.722118      0.7301  0.00242333
          17      1.7057    0.771609    0.760376  0.00213453
          17     1.73135    0.768916     0.78534  0.00298506
          17       1.757    0.820845    0.821812   0.0022658
          17     1.78265    0.867708    0.856994  0.00249255
          17      1.8083    0.902091    0.897076  0.00293888
          17     1.83395    0.952207    0.941572  0.00279362
          17      1.8596    0.992086     0.98419  0.00280067
          17     1.88525     1.02359     1.02502  0.00252347
          17      1.9109       1.062     1.06346  0.00347099
          17     1.93655     1.10475     1.10123  0.00299486
          17      1.9622     1.14987     1.13026  0.00303273
          17     1.98785     1.15118     1.16522  0.00291865
          17      2.0135     1.16476     1.18875  0.00243806
          17     2.03915     1.18791      1.2052  0.00316302
          17      2.0648     1.21294     1.21671  0.00333945
          17     2.09045     1.21663     1.21524  0.00319187
          17      2.1161      1.2173     1.21009   0.0030855
          17     2.14174      1.1854     1.19206   0.0031704
          17     2.16739     1.15529     1.17132  0.00340429
          17     2.19304     1.13273     1.14578  0.00248161
          17     2.21869     1.10867     1.11369  0.00301414
          17     2.24434      1.0906      1.0842  0.00278496
          17     2.26999     1.05864     1.05974  0.00197238
          17     2.29564     1.03665     1.02916   0.0027875
          17     2.32129     1.01392     1.00155  0.00234204
          17     2.34694    0.985035    0.976702  0.00220503
          17     2.37259    0.954792    0.959122  0.00231623
          17     2.39824    0.939632    0.937231  0.00283155
          17     2.42389    0.922179    0.923929   0.0022052
          17     2.44954    0.918098     0.91201  0.00219254
          17     2.47519    0.911951    0.902103  0.00242964
          17     2.50084    0.921294    0.896831  0.00298535
          17     2.52649     0.89593    0.890226  0.00255775
          17     2.55214    0.892489    0.890212  0.00201462

          18   0.0128248           0           0           0
          18   0.0384745           0           0           0
          18   0.0641241           0           0           0
          18   0.0897737           0           0           0
          18    0.115423           0           0           0
          18    0.141073           0           0           0
          18    0.166723           0           0           0
          18    0.192372           0           0           0
          18    0.218022           0           0           0
          18    0.243672           0           0           0
          18    0.269321           0           0           0
          18    0.294971           0           0           0
          18     0.32062           0           0           0
          18     0.34627           0           0           0
          18     0.37192           0           0           0
          18    0.397569           0           0           0
          18    0.423219           0           0           0
          18    0.448869           0           0           0
          18    0.474518           0           0           0
          18    0.500168           0           0           0
          18    0.525818           0           0           0
          18    0.551467           0           0           0
          18    0.577117           0           0           0
          18    0.602767           0           0           0
          18    0.628416           0           0           0
          18    0.654066           0           0           0
          18    0.679715           0           0           0
          18    0.705365           0           0           0
          18    0.731015           0           0           0
          18    0.756664           0           0           0
          18    0.782314           0           0           0
          18    0.807964           0           0           0
          18    0.833613           0           0           0
          18    0.859263           0 2.48557e-05 1.31298e-05
          18    0.884913 0.000953734  0.00141634  9.7708e-05
          18    0.910562   0.0251001   0.0254543 0.000678947
          18    0.936212    0.183116    0.176056  0.00174092
          18    0.961861    0.569002    0.579132  0.00316742
          18    0.987511     1.19819     1.22862   0.0039103
          18     1.01316     1.85242     1.89097  0.00559212
          18     1.03881     2.35982     2.35786  0.00760568
          18     1.06446     2.59072     2.54484  0.00631666
          18     1.09011     2.55974     2.53542   0.0044816
          18     1.11576     2.39478     2.39269  0.00825782
          18     1.14141     2.14595     2.18113  0.00637349
          18     1.16706     1.94781     1.95843  0.00638578
          18     1.19271     1.71857     1.74786  0.00438265
          18     1.21836     1.54681     1.55924  0.00306383
          18     1.24401     1.38871     1.39026   0.0046309
          18     1.26966     1.22334     1.23707  0.00502395
          18     1.29531     1.12266     1.11632  0.00495706
          18     1.32096      1.0126     1.01059  0.00483494
          18     1.34661    0.943278    0.933395  0.00371162
          18     1.37226    0.865435    0.861281  0.00349307
          18     1.39791      0.8062     0.80626  0.00306843
          18     1.42355    0.802216     0.76953  0.00386893
          18      1.4492    0.744568     0.73361  0.00281387
          18     1.47485    0.718718    0.708531   0.0020436
          18      1.5005    0.721928    0.695846  0.00288776
          18     1.52615    0.691761     0.68416  0.00193595
          18      1.5518    0.674701    0.677391  0.00331616
          18     1.57745    0.678936    0.676779  0.00306707
          18      1.6031    0.680243     0.67785  0.00293438
          18     1.62875    0.697222    0.687728  0.00207864
          18      1.6544     0.72046    0.705231   0.0021485
          18     1.68005    0.725365    0.729837  0.00230294
          18      1.7057     0.74697    0.759631  0.00214195
          18     1.73135     0.79815    0.786052  0.00290281
          18       1.757    0.816877    0.821538  0.00215645
          18     1.78265    0.845381    0.856348  0.00243614
          18      1.8083    0.891637    0.896774   0.0027911
          18     1.83395    0.917856    0.940255  0.00293272
          18      1.8596    0.967876    0.983284  0.00278787
          18     1.88525     1.01234     1.02431  0.00247965
          18      1.9109     1.03249     1.06174  0.00368009
          18     1.93655     1.07341     1.09968  0.00320248
          18      1.9622     1.12124     1.12976  0.00290536
          18     1.98785     1.15113     1.16444   0.0028595
          18      2.0135     1.16862     1.18764  0.00254626
          18     2.03915     1.20533     1.20521  0.00298731
          18      2.0648     1.22441     1.21714  0.00318121
          18     2.09045     1.23419     1.21629  0.00318347
          18      2.1161     1.22212     1.21076  0.00298554
          18     2.14174     1.20264     1.19264  0.00304825
          18     2.16739     1.19671     1.17273  0.00349507
          18     2.19304      1.1639     1.14679  0.00253977
          18     2.21869     1.12483     1.11431  0.00290952
          18     2.24434     1.10266     1.08523  0.00281274
          18     2.26999     1.05425     1.05944  0.00188627
          18     2.29564     1.03467     1.02946  0.00264943
          18     2.32129     1.00497     1.00174  0.00221961
          18     2.34694    0.972638    0.976476  0.00209405
          18     2.37259    0.962554    0.959313  0.00219538
          18     2.39824    0.936835    0.937209  0.00267433
          18     2.42389    0.924078    0.923937  0.00208271
          18     2.44954    0.910139    0.911906   0.0020732
          18     2.47519    0.923757    0.903306  0.00257532
          18     2.50084    0.910771    0.897605  0.00291823
          18     2.52649    0.892577    0.890357  0.00241898
          18     2.55214    0.888462    0.890115  0.00190504

          19   0.0128248           0           0           0
          19   0.0384745           0           0           0
          19   0.0641241           0           0           0
          19   0.0897737           0           0           0
          19    0.115423           0           0           0
          19    0.141073           0           0           0
          19    0.166723           0           0           0
          19    0.192372           0           0           0
          19    0.218022           0           0           0
          19    0.243672           0           0           0
          19    0.269321           0           0           0
          19    0.294971           0           0           0
          19     0.32062           0           0           0
          19     0.34627           0           0           0
          19     0.37192           0           0           0
          19    0.397569           0           0           0
          19    0.423219           0           0           0
          19    0.448869           0           0           0
          19    0.474518           0           0           0
          19    0.500168           0           0           0
          19    0.525818           0           0           0
          19    0.551467           0           0           0
          19    0.577117           0           0           0
          19    0.602767           0           0           0
          19    0.628416           0           0           0
          19    0.654066           0           0           0
          19    0.679715           0           0           0
          19    0.705365           0           0           0
          19    0.731015           0           0           0
          19    0.756664           0           0           0
          19    0.782314           0           0           0
          19    0.807964           0           0           0
          19    0.833613           0           0           0
          19    0.859263           0 2.35475e-05 1.25037e-05
          19    0.884913  0.00146728  0.00141902 9.26022e-05
          19    0.910562   0.0333802   0.0258714 0.000760646
          19    0.936212    0.180183    0.176273   0.0016628
          19    0.961861    0.591496    0.579782  0.00306684
          19    0.987511     1.21925     1.22812  0.00373544
          19     1.01316     1.94185     1.89365  0.00590406
          19     1.03881     2.37042     2.35852  0.00723404
          19     1.06446     2.57448      2.5464  0.00617384
          19     1.09011     2.53768     2.53554  0.00424731
          19     1.11576     2.43851      2.3951  0.00816774
          19     1.14141      2.1884     2.18151  0.00604951
          19     1.16706     1.93975     1.95744  0.00612491
          19     1.19271     1.74375     1.74764  0.00415731
          19     1.21836     1.52245      1.5573  0.00346082
          19     1.24401     1.33314     1.38726  0.00527357
          19     1.26966     1.18575     1.23437  0.00543732
          19     1.29531     1.10652     1.11581  0.00472293
          19     1.32096     1.00311     1.01019  0.00459647
          19     1.34661     0.89798    0.931531  0.00395671
          19     1.37226    0.829701    0.859619   0.0036835
          19     1.39791    0.783532    0.805064  0.00313144
          19     1.42355    0.772527    0.769688  0.00366852
          19      1.4492    0.751872    0.734571  0.00282517
          19     1.47485    0.710774    0.708649  0.00193945
          19      1.5005    0.695046    0.695804  0.00273608
          19     1.52615    0.697687    0.684872   0.0019606
          19      1.5518    0.693734    0.678251  0.00325126
          19     1.57745    0.682203    0.677064  0.00291891
          19      1.6031    0.677007    0.677805  0.00278027
          19     1.62875    0.708283    0.688809  0.00223311
          19      1.6544    0.731501    0.706614  0.00244007
          19     1.68005    0.739939    0.730369  0.00224226
          19      1.7057    0.778205    0.760609  0.00224121
          19     1.73135    0.817685    0.787717  0.00319197
          19       1.757    0.821492    0.821535  0.00204295
          19     1.78265    0.870619    0.857099  0.00242094
          19      1.8083    0.921453    0.898073   0.0029309
          19     1.83395    0.955931     0.94108   0.0028921
          19      1.8596    0.989432    0.983607  0.00265986
          19     1.88525     1.02801     1.02451  0.00235676
          19      1.9109     1.05815     1.06155  0.00349125
          19     1.93655     1.09429      1.0994  0.00304647
          19      1.9622     1.11695     1.12908  0.00282954
          19     1.98785     1.15586     1.16399  0.00274438
          19      2.0135     1.17896     1.18718  0.00245281
          19     2.03915      1.1998     1.20492  0.00284361
          19      2.0648     1.21383     1.21697  0.00301855
          19     2.09045     1.22202     1.21659  0.00303018
          19      2.1161     1.20579      1.2105  0.00283983
          19     2.14174     1.17567     1.19175  0.00301586
          19     2.16739     1.14513     1.17128  0.00360032
          19     2.19304     1.13022     1.14591  0.00255142
          19     2.21869     1.10208     1.11366  0.00282666
          19     2.24434     1.07061     1.08446  0.00276794
          19     2.26999     1.05406     1.05916  0.00180808
          19     2.29564     1.03621     1.02982  0.00253369
          19     2.32129     1.01056     1.00221   0.0021508
          19     2.34694    0.982365    0.976786  0.00200664
          19     2.37259    0.956356    0.959157  0.00208535
          19     2.39824    0.937839    0.937242  0.00253378
          19     2.42389    0.921457    0.923807  0.00197718
          19     2.44954    0.910316    0.911823  0.00196577
          19     2.47519    0.894675    0.902852  0.00247952
          19     2.50084    0.897938    0.897623  0.00276469
          19     2.52649    0.895367     0.89062    0.002306
          19     2.55214    0.894593    0.890351  0.00181929

          20   0.0128248           0           0           0
          20   0.0384745           0           0           0
          20   0.0641241           0           0           0
          20   0.0897737           0           0           0
          20    0.115423           0           0           0
          20    0.141073           0           0           0
          20    0.166723           0           0           0
          20    0.192372           0           0           0
          20    0.218022           0           0           0
          20    0.243672           0           0           0
          20    0.269321           0           0           0
          20    0.294971           0           0           0
          20     0.32062           0           0           0
          20     0.34627           0           0           0
          20     0.37192           0           0           0
          20    0.397569           0           0           0
          20    0.423219           0           0           0
          20    0.448869           0           0           0
          20    0.474518           0           0           0
          20    0.500168           0           0           0
          20    0.525818           0           0           0
          20    0.551467           0           0           0
          20    0.577117           0           0           0
          20    0.602767           0           0           0
          20    0.628416           0           0           0
          20    0.654066           0           0           0
          20    0.679715           0           0           0
          20    0.705365           0           0           0
          20    0.731015           0           0           0
          20    0.756664           0           0           0
          20    0.782314           0           0           0
          20    0.807964           0           0           0
          20    0.833613           0           0           0
          20    0.859263           0 2.23701e-05 1.19339e-05
          20    0.884913 0.000678619    0.001382 9.50844e-05
          20    0.910562   0.0254639    0.025851 0.000722887
          20    0.936212    0.176447    0.176282  0.00157968
          20    0.961861    0.587305    0.580158  0.00293647
          20    0.987511     1.24925     1.22918  0.00369502
          20     1.01316     1.86728     1.89233  0.00575419
          20     1.03881     2.29249     2.35522  0.00758842
          20     1.06446     2.52881     2.54552  0.00592746
          20     1.09011     2.58115     2.53782  0.00460668
          20     1.11576     2.38084     2.39439  0.00779039
          20     1.14141     2.16803     2.18084  0.00578444
          20     1.16706     1.98502     1.95882   0.0059718
          20     1.19271     1.78224     1.74937  0.00429427
          20     1.21836     1.55373     1.55712  0.00329239
          20     1.24401     1.42145     1.38896  0.00527973
          20     1.26966     1.25273     1.23529  0.00524235
          20     1.29531     1.12496     1.11626  0.00450891
          20     1.32096    0.996933     1.00953   0.0044142
          20     1.34661     0.91455    0.930682  0.00384889
          20     1.37226    0.852369    0.859256  0.00351712
          20     1.39791    0.796924    0.804657   0.0030012
          20     1.42355    0.791096    0.770758   0.0036379
          20      1.4492    0.744938    0.735089  0.00273105
          20     1.47485    0.707803    0.708607  0.00184294
          20      1.5005    0.692175    0.695623  0.00260528
          20     1.52615    0.691669    0.685212  0.00189179
          20      1.5518    0.665265    0.677602  0.00315286
          20     1.57745    0.678076    0.677115   0.0027734
          20      1.6031    0.680623    0.677946  0.00264483
          20     1.62875    0.677108    0.688224  0.00219676
          20      1.6544    0.684492    0.705508  0.00255649
          20     1.68005     0.70788    0.729244  0.00239554
          20      1.7057    0.743371    0.759747  0.00228889
          20     1.73135    0.794302    0.788046  0.00304931
          20       1.757    0.815769    0.821247  0.00196104
          20     1.78265    0.864996    0.857494  0.00233187
          20      1.8083    0.907507    0.898544  0.00282206
          20     1.83395    0.952972    0.941674  0.00280795
          20      1.8596    0.992535    0.984054  0.00256405
          20     1.88525     1.03751     1.02516  0.00232687
          20      1.9109     1.05479     1.06121  0.00333304
          20     1.93655     1.10084     1.09947  0.00289499
          20      1.9622     1.13671     1.12946  0.00271365
          20     1.98785     1.16023      1.1638  0.00261358
          20      2.0135     1.18337     1.18699  0.00233756
          20     2.03915     1.19785     1.20457   0.0027233
          20      2.0648     1.20209     1.21622  0.00295785
          20     2.09045     1.20129     1.21583  0.00297371
          20      2.1161     1.21394     1.21067  0.00270307
          20     2.14174     1.20177     1.19225  0.00290639
          20     2.16739     1.17423     1.17143  0.00342333
          20     2.19304     1.15248     1.14624  0.00244487
          20     2.21869     1.11905     1.11393  0.00269812
          20     2.24434     1.09988     1.08523  0.00273483
          20     2.26999     1.05899     1.05915   0.0017177
          20     2.29564     1.02464     1.02956  0.00242021
          20     2.32129    0.998839     1.00204  0.00204983
          20     2.34694     0.97703    0.976798  0.00190635
          20     2.37259    0.958004    0.959099  0.00198187
          20     2.39824    0.951359    0.937948  0.00250348
          20     2.42389    0.923134    0.923773   0.0018786
          20     2.44954    0.910251    0.911744  0.00186905
          20     2.47519    0.905412     0.90298  0.00235885
          20     2.50084    0.912317    0.898358  0.00272232
          20     2.52649    0.897341    0.890956  0.00221505
          20     2.55214    0.900397    0.890853  0.00179633

          21   0.0128248           0           0           0
          21   0.0384745           0           0           0
          21   0.0641241           0           0           0
          21   0.0897737           0           0           0
          21    0.115423           0           0           0
          21    0.141073           0           0           0
          21    0.166723           0           0           0
          21    0.192372           0           0           0
          21    0.218022           0           0           0
          21    0.243672           0           0           0
          21    0.269321           0           0           0
          21    0.294971           0           0           0
          21     0.32062           0           0           0
          21     0.34627           0           0           0
          21     0.37192           0           0           0
          21    0.397569           0           0           0
          21    0.423219           0           0           0
          21    0.448869           0           0           0
          21    0.474518           0           0           0
          21    0.500168           0           0           0
          21    0.525818           0           0           0
          21    0.551467           0           0           0
          21    0.577117           0           0           0
          21    0.602767           0           0           0
          21    0.628416           0           0           0
          21    0.654066           0           0           0
          21    0.679715           0           0           0
          21    0.705365           0           0           0
          21    0.731015           0           0           0
          21    0.756664           0           0           0
          21    0.782314           0           0           0
          21    0.807964           0           0           0
          21    0.833613           0           0           0
          21    0.859263           0 2.13049e-05  1.1413e-05
          21    0.884913  0.00034848  0.00133278 0.000102505
          21    0.910562   0.0250308    0.025812 0.000689518
          21    0.936212    0.179364    0.176428  0.00151126
          21    0.961861    0.608029    0.581486  0.00308201
          21    0.987511     1.22947     1.22919   0.0035191
          21     1.01316     1.83068      1.8894  0.00618396
          21     1.03881     2.33138     2.35408  0.00731148
          21     1.06446     2.57759     2.54705  0.00583857
          21     1.09011     2.51619     2.53679  0.00450091
          21     1.11576      2.4073       2.395  0.00744364
          21     1.14141     2.16701     2.18018  0.00554634
          21     1.16706     1.90808     1.95641  0.00615691
          21     1.19271      1.7036     1.74719  0.00460993
          21     1.21836     1.53506     1.55607  0.00329893
          21     1.24401     1.39582     1.38929   0.0050384
          21     1.26966     1.27698     1.23727  0.00535547
          21     1.29531     1.14047     1.11742   0.0044391
          21     1.32096     1.02376     1.01021  0.00425568
          21     1.34661    0.967793    0.932449  0.00405104
          21     1.37226    0.892779    0.860853  0.00369417
          21     1.39791    0.849748    0.806804  0.00354411
          21     1.42355    0.791847    0.771762  0.00360061
          21      1.4492    0.744302    0.735528  0.00263599
          21     1.47485    0.718507    0.709078  0.00181447
          21      1.5005    0.681133    0.694933  0.00257097
          21     1.52615    0.692631    0.685565  0.00183439
          21      1.5518    0.673836    0.677423  0.00300782
          21     1.57745    0.683126    0.677401  0.00265607
          21      1.6031    0.665756    0.677366   0.0025818
          21     1.62875    0.695544    0.688573  0.00211962
          21      1.6544    0.725524    0.706461  0.00260639
          21     1.68005    0.725151    0.729049  0.00228939
          21      1.7057    0.729607    0.758312  0.00259109
          21     1.73135    0.769582    0.787167   0.0030282
          21       1.757    0.806292    0.820535  0.00199277
          21     1.78265    0.853232    0.857291  0.00222965
          21      1.8083    0.899636    0.898596  0.00268816
          21     1.83395    0.912501    0.940285  0.00299826
          21      1.8596    0.958011    0.982814  0.00272539
          21     1.88525     1.00875     1.02438  0.00234353
          21      1.9109     1.03563        1.06  0.00338974
          21     1.93655     1.06813     1.09798  0.00311819
          21      1.9622      1.1243     1.12922  0.00259555
          21     1.98785     1.15926     1.16358  0.00249804
          21      2.0135     1.18728       1.187  0.00222629
          21     2.03915       1.218     1.20521  0.00266762
          21      2.0648     1.22518     1.21665  0.00284759
          21     2.09045     1.22215     1.21613  0.00284732
          21      2.1161     1.21178     1.21072  0.00257487
          21     2.14174     1.18306     1.19181  0.00280072
          21     2.16739     1.17557     1.17162    0.003266
          21     2.19304      1.1339     1.14565  0.00239802
          21     2.21869     1.12714     1.11456  0.00264197
          21     2.24434     1.10248     1.08605  0.00272514
          21     2.26999      1.0787     1.06008  0.00187121
          21     2.29564     1.05057     1.03056  0.00250335
          21     2.32129     1.01195     1.00251  0.00200587
          21     2.34694    0.991372    0.977492  0.00193778
          21     2.37259    0.977197    0.959961  0.00206639
          21     2.39824    0.954099    0.938717  0.00249962
          21     2.42389    0.932908    0.924208  0.00183882
          21     2.44954    0.919092    0.912094   0.0018125
          21     2.47519    0.902789    0.902971  0.00224654
          21     2.50084    0.904508     0.89865   0.0026084
          21     2.52649    0.893396    0.891073  0.00211261
          21     2.55214    0.887097    0.890674  0.00171967

          22   0.0128248           0           0           0
          22   0.0384745           0           0           0
          22   0.0641241           0           0           0
          22   0.0897737           0           0           0
          22    0.115423           0           0           0
          22    0.141073           0           0           0
          22    0.166723           0           0           0
          22    0.192372           0           0           0
          22    0.218022           0           0           0
          22    0.243672           0           0           0
          22    0.269321           0           0           0
          22    0.294971           0           0           0
          22     0.32062           0           0           0
          22     0.34627           0           0           0
          22     0.37192           0           0           0
          22    0.397569           0           0           0
          22    0.423219           0           0           0
          22    0.448869           0           0           0
          22    0.474518           0           0           0
          22    0.500168           0           0           0
          22    0.525818           0           0           0
          22    0.551467           0           0           0
          22    0.577117           0           0           0
          22    0.602767           0           0           0
          22    0.628416           0           0           0
          22    0.654066           0           0           0
          22    0.679715           0           0           0
          22    0.705365           0           0           0
          22    0.731015           0           0           0
          22    0.756664           0           0           0
          22    0.782314           0           0           0
          22    0.807964           0           0           0
          22    0.833613           0           0           0
          22    0.859263 7.78092e-05 2.38733e-05 1.11795e-05
          22    0.884913  0.00179742   0.0013539 9.99978e-05
          22    0.910562      0.0273   0.0258796 0.000661486
          22    0.936212    0.172367    0.176244   0.0014538
          22    0.961861    0.591481     0.58194  0.00297521
          22    0.987511        1.21     1.22832  0.00346559
          22     1.01316     1.83117     1.88675  0.00644443
          22     1.03881     2.27684     2.35057  0.00777665
          22     1.06446     2.54434     2.54692  0.00557448
          22     1.09011     2.56441     2.53804  0.00446798
          22     1.11576     2.42675     2.39644  0.00724384
          22     1.14141      2.1978     2.18098  0.00535176
          22     1.16706     1.95605     1.95639  0.00587707
          22     1.19271     1.76949     1.74821  0.00451039
          22     1.21836     1.55897     1.55621  0.00315161
          22     1.24401     1.38936     1.38929  0.00480938
          22     1.26966     1.27434     1.23896  0.00537057
          22     1.29531     1.10319     1.11677  0.00428416
          22     1.32096     1.01119     1.01025  0.00406248
