#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.72768    -0.72768           0
           2    -0.73056    -0.72912  0.00101823
           3    -0.71312   -0.723787  0.00440724
           4    -0.71464     -0.7215  0.00385325
           5       -0.72     -0.7212  0.00309425
           6    -0.73008    -0.72268  0.00291105
           7    -0.73176   -0.723977  0.00276915
           8    -0.72944    -0.72466  0.00250578
           9    -0.73136   -0.725404  0.00233533
          10    -0.72024   -0.724888  0.00215815
          11    -0.73448    -0.72576  0.00213085
          12    -0.72288    -0.72552  0.00196675
          13    -0.72192   -0.725243  0.00183485
          14    -0.73464   -0.725914  0.00182243
          15     -0.7268   -0.725973  0.00170189
          16      -0.724    -0.72585  0.00159998
          17    -0.71432   -0.725172  0.00164334
          18    -0.71736   -0.724738  0.00160833
          19    -0.73224   -0.725133   0.0015714
          20    -0.72064   -0.724908   0.0015088
          21    -0.71784   -0.724571  0.00147402
          22    -0.71504   -0.724138  0.00146931
          23    -0.71832   -0.723885  0.00142704
          24    -0.71896    -0.72368  0.00138225
          25    -0.72864   -0.723878  0.00134113
          26    -0.72728   -0.724009  0.00129591
          27    -0.72152   -0.723917  0.00125119
          28    -0.72728   -0.724037  0.00121225
          29    -0.70912   -0.723523  0.00127492
          30    -0.71488   -0.723235  0.00126456
          31    -0.71784   -0.723061  0.00123568
          32    -0.72064   -0.722985  0.00119938
          33    -0.70952   -0.722577  0.00123048
          34    -0.71456   -0.722341  0.00121667
          35    -0.73208   -0.722619  0.00121331
          36    -0.71992   -0.722544  0.00118192
          37    -0.72528   -0.722618  0.00115229
          38    -0.71224   -0.722345  0.00115388
          39    -0.71344   -0.722117  0.00114666
          40    -0.72584    -0.72221  0.00112177
          41    -0.72584   -0.722299   0.0010979
          42    -0.72224   -0.722297  0.00107176
          43    -0.72336   -0.722322  0.00104712
          44    -0.71856   -0.722236   0.0010268
          45    -0.72472   -0.722292  0.00100547
          46    -0.73912   -0.722657  0.00104805
          47    -0.72024   -0.722606  0.00102702
          48    -0.72104   -0.722573  0.00100614
          49    -0.71368   -0.722392  0.00100184
          50    -0.70912   -0.722126  0.00101636
          51    -0.71928   -0.722071 0.000997962
          52    -0.71768   -0.721986 0.000982336
          53    -0.71304   -0.721817 0.000978196
          54    -0.71664   -0.721721 0.000964768
          55    -0.72784   -0.721833 0.000953619
          56    -0.71912   -0.721784  0.00093782
          57    -0.72192   -0.721787  0.00092137
          58     -0.7144   -0.721659 0.000914244
          59    -0.72104   -0.721649 0.000898808
          60    -0.73184   -0.721819 0.000899734
          61    -0.71696   -0.721739 0.000888503
          62    -0.72752   -0.721832 0.000879051
          63    -0.72432   -0.721872 0.000865984
          64    -0.71832   -0.721816  0.00085423
          65    -0.71832   -0.721762 0.000842779
          66    -0.72232   -0.721771 0.000830052
          67    -0.73224   -0.721927 0.000832241
          68    -0.72624   -0.721991 0.000822415
          69    -0.72376   -0.722016 0.000810896
          70    -0.71496   -0.721915 0.000805553
          71    -0.73024   -0.722033 0.000802694
          72    -0.72664   -0.722097 0.000794092
          73     -0.7108   -0.721942  0.00079815
          74    -0.71352   -0.721828 0.000795437
          75    -0.72432   -0.721861 0.000785525
          76    -0.70608   -0.721654 0.000802165
          77    -0.71216    -0.72153 0.000801167
          78    -0.72784   -0.721611 0.000794969
          79     -0.7264   -0.721672 0.000787213
          80    -0.72928   -0.721767 0.000783097
          81    -0.72048   -0.721751  0.00077359
          82    -0.73168   -0.721872 0.000773574
          83       -0.73    -0.72197 0.000770427
          84     -0.7208   -0.721956 0.000761381
          85    -0.71928   -0.721925 0.000753075
          86    -0.71288    -0.72182 0.000751626
          87    -0.72176   -0.721819 0.000742987
          88    -0.72832   -0.721893 0.000738207
          89     -0.7324   -0.722011 0.000739293
          90    -0.72224   -0.722013 0.000731083
          91     -0.7328   -0.722132 0.000732596
          92    -0.70864   -0.721985 0.000739165
          93    -0.71344   -0.721893 0.000736906
          94    -0.71976   -0.721871 0.000729416
          95      -0.716   -0.721809 0.000724351
          96    -0.72224   -0.721813 0.000716819
          97    -0.71688   -0.721762 0.000711232
          98    -0.71488   -0.721692 0.000707433
          99    -0.70928   -0.721567  0.00071131
         100     -0.7256   -0.721607  0.00070534
