#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.279035    0.279035           0
           2     0.28071    0.279872 0.000592202
           3    0.279638    0.279794 0.000399943
           4     0.26612    0.276376  0.00297571
           5     0.28125     0.27735  0.00253524
           6     0.26212    0.274812  0.00313579
           7    0.299674    0.278364  0.00424698
           8    0.247659    0.274526  0.00516712
           9     0.27996    0.275129  0.00462813
          10     0.26074     0.27369  0.00438331
          11    0.304638    0.276504   0.0048036
          12     0.26052    0.275172  0.00458427
          13      0.2673    0.274566  0.00427144
          14    0.262605    0.273712  0.00405088
          15     0.25845    0.272694  0.00390651
          16    0.275094    0.272844  0.00366523
          17    0.255566    0.271828  0.00358779
          18    0.286304    0.272632  0.00347744
          19    0.275888    0.272804  0.00329863
          20     0.26955    0.272641  0.00313771
          21    0.259097    0.271996  0.00305386
          22    0.271347    0.271966  0.00291519
          23     0.26576    0.271697  0.00280091
          24    0.269535    0.271606  0.00268565
          25    0.246549    0.270604  0.00275892
          26    0.287797    0.271265  0.00273091
          27    0.278784    0.271544  0.00264392
          28    0.252206    0.270853  0.00263816
          29    0.281419    0.271218  0.00257223
          30    0.275479     0.27136   0.0024904
          31    0.284285    0.271777  0.00244472
          32    0.264939    0.271563  0.00237764
          33    0.245828    0.270783  0.00243012
          34    0.273016    0.270849  0.00235953
          35    0.288922    0.271365  0.00234794
          36    0.276995    0.271521  0.00228793
          37    0.287614    0.271956  0.00226705
          38     0.26769    0.271844  0.00221017
          39    0.278169    0.272006  0.00215944
          40    0.311996    0.273006  0.00232539
          41    0.292584    0.273484  0.00231718
          42      0.2712    0.273429  0.00226264
          43    0.282192    0.273633  0.00221918
          44    0.269155    0.273531  0.00217108
          45    0.258804    0.273204  0.00214736
          46    0.261248    0.272944  0.00211635
          47    0.292547    0.273361  0.00211202
          48     0.27275    0.273348  0.00206806
          49     0.22463    0.272354  0.00225221
          50    0.261989    0.272147  0.00221668
          51    0.270799     0.27212  0.00217338
          52    0.252479    0.271743  0.00216415
          53    0.262872    0.271575  0.00212978
          54     0.27945    0.271721  0.00209533
          55    0.276206    0.271803  0.00205882
          56    0.250749    0.271427  0.00205609
          57    0.271388    0.271426  0.00202002
          58    0.275015    0.271488  0.00198614
          59    0.273508    0.271522  0.00195277
          60    0.259938    0.271329  0.00192975
          61     0.24211     0.27085  0.00195666
          62     0.27318    0.270888  0.00192546
          63    0.299368     0.27134  0.00194725
          64    0.271188    0.271337  0.00191682
          65    0.254355    0.271076  0.00190506
          66    0.253535     0.27081  0.00189464
          67    0.283862    0.271005  0.00187635
          68    0.273597    0.271043  0.00184914
          69    0.262725    0.270923  0.00182627
          70    0.261247    0.270784   0.0018054
          71    0.305847    0.271278  0.00184628
          72    0.260802    0.271133  0.00182636
          73    0.267547    0.271084    0.001802
          74    0.247226    0.270761  0.00180626
          75    0.254955     0.27055  0.00179443
          76    0.272735    0.270579  0.00177105
          77    0.267824    0.270543  0.00174841
          78    0.277975    0.270639  0.00172859
          79    0.292759    0.270919  0.00172924
          80    0.257579    0.270752  0.00171565
          81      0.2687    0.270727  0.00169465
          82    0.262118    0.270622  0.00167723
          83     0.26856    0.270597  0.00165721
          84    0.263565    0.270513  0.00163959
          85    0.263574    0.270431  0.00162234
          86    0.260409    0.270315  0.00160765
          87    0.273519    0.270352   0.0015896
          88    0.266649     0.27031  0.00157209
          89    0.252258    0.270107  0.00156745
          90    0.265208    0.270052  0.00155098
          91     0.26805     0.27003   0.0015341
          92    0.279574    0.270134  0.00152092
          93    0.253722    0.269958  0.00151477
          94    0.250945    0.269755   0.0015121
          95    0.278497    0.269847  0.00149898
          96    0.272509    0.269875  0.00148362
          97    0.283578    0.270016  0.00147504
          98     0.25504    0.269864  0.00146788
          99    0.248452    0.269647   0.0014689
         100    0.278648    0.269737  0.00145697
