#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6816     -0.6816           0
           2    -0.69704    -0.68932  0.00545886
           3    -0.68064   -0.686427  0.00433878
           4    -0.68232     -0.6854  0.00337337
           5    -0.68096   -0.684512  0.00281314
           6    -0.69728    -0.68664  0.00304456
           7    -0.68616   -0.686571  0.00261039
           8     -0.6852     -0.6864  0.00228972
           9    -0.69952   -0.687858   0.0024559
          10    -0.68256   -0.687328  0.00226673
          11    -0.68968   -0.687542  0.00207073
          12     -0.6932   -0.688013  0.00195111
          13    -0.67248   -0.686818  0.00213579
          14    -0.68576   -0.686743  0.00198457
          15     -0.6824   -0.686453  0.00187326
          16    -0.68192    -0.68617  0.00177748
          17    -0.68224   -0.685939  0.00168789
          18    -0.67544   -0.685356   0.0016919
          19    -0.69216   -0.685714  0.00164032
          20    -0.68416   -0.685636  0.00156014
          21    -0.66832   -0.684811  0.00168976
          22     -0.6732   -0.684284  0.00169337
          23      -0.688   -0.684445  0.00162744
          24    -0.68288    -0.68438  0.00156093
          25    -0.67168   -0.683872    0.001579
          26    -0.68288   -0.683834  0.00151873
          27    -0.67152   -0.683378  0.00152942
          28    -0.69288   -0.683717  0.00151198
          29    -0.67368   -0.683371  0.00149894
          30    -0.67312   -0.683029  0.00148741
          31    -0.68456   -0.683079  0.00144025
          32    -0.68696     -0.6832  0.00140034
          33    -0.67328   -0.682899   0.0013898
          34    -0.67448   -0.682652   0.0013708
          35     -0.6852   -0.682725  0.00133357
          36     -0.6836   -0.682749  0.00129675
          37    -0.68224   -0.682735  0.00126177
          38    -0.67992   -0.682661  0.00123074
          39    -0.67272   -0.682406   0.0012253
          40    -0.68768   -0.682538  0.00120174
          41    -0.68408   -0.682576  0.00117301
          42    -0.68552   -0.682646  0.00114718
          43    -0.68648   -0.682735  0.00112396
          44    -0.68536   -0.682795      0.0011
          45     -0.6768   -0.682661  0.00108359
          46    -0.69088    -0.68284  0.00107466
          47    -0.67224   -0.682614   0.0010752
          48    -0.68712   -0.682708  0.00105689
          49    -0.68688   -0.682793  0.00103874
          50     -0.6748   -0.682634   0.0010302
          51      -0.684    -0.68266  0.00101035
          52    -0.69176   -0.682835  0.00100596
          53    -0.68416    -0.68286 0.000987287
          54    -0.67992   -0.682806 0.000970505
          55    -0.68224   -0.682796 0.000952914
          56    -0.67944   -0.682736 0.000937779
          57     -0.6804   -0.682695 0.000922222
          58    -0.67416   -0.682548 0.000917986
          59    -0.69216   -0.682711 0.000916771
          60     -0.6848   -0.682745 0.000902152
          61    -0.68512   -0.682784 0.000888203
          62    -0.68456   -0.682813 0.000874338
          63     -0.6888   -0.682908 0.000865609
          64    -0.68176    -0.68289  0.00085227
          65    -0.68328   -0.682896 0.000839179
          66     -0.6884   -0.682979 0.000830598
          67     -0.6868   -0.683036 0.000820156
          68    -0.68336   -0.683041 0.000808109
          69    -0.68208   -0.683027 0.000796517
          70    -0.66824   -0.682816 0.000812668
          71    -0.68032   -0.682781 0.000801982
          72    -0.68032   -0.682747 0.000791571
          73    -0.68336   -0.682755 0.000780772
          74    -0.67696   -0.682677 0.000774139
          75    -0.69152   -0.682795 0.000772744
          76    -0.67744   -0.682724 0.000765782
          77    -0.67184   -0.682583 0.000768772
          78     -0.6856   -0.682622 0.000759888
          79    -0.69464   -0.682774 0.000765347
          80    -0.68736   -0.682831 0.000757924
          81    -0.67976   -0.682793 0.000749515
          82    -0.69224   -0.682908 0.000749176
          83    -0.68672   -0.682954 0.000741556
          84    -0.68616   -0.682992 0.000733709
          85    -0.67016   -0.682841 0.000740446
          86    -0.67504   -0.682751 0.000737372
          87    -0.68256   -0.682749   0.0007289
          88    -0.68832   -0.682812 0.000723362
          89    -0.69064     -0.6829 0.000720562
          90    -0.67984   -0.682866 0.000713357
          91    -0.68232    -0.68286 0.000705543
          92    -0.67856   -0.682813 0.000699421
          93    -0.68408   -0.682827 0.000692033
          94    -0.68688    -0.68287 0.000686013
          95    -0.68008    -0.68284  0.00067942
          96     -0.6856   -0.682869  0.00067295
          97    -0.68528   -0.682894 0.000666471
          98    -0.68328   -0.682898 0.000659682
          99    -0.67776   -0.682846 0.000655057
         100    -0.68336   -0.682851 0.000648527
