#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.50792    -0.50792           0
           2     -0.5028    -0.50536  0.00181019
           3    -0.50224    -0.50432  0.00147561
           4    -0.51056    -0.50588  0.00174642
           5    -0.50496   -0.505696   0.0014068
           6     -0.5156   -0.507347  0.00190917
           7     -0.5116   -0.507954  0.00173043
           8      -0.504    -0.50746  0.00158315
           9    -0.50864   -0.507591  0.00141266
          10    -0.49944   -0.506776  0.00148809
          11    -0.50504   -0.506618  0.00136115
          12    -0.50392   -0.506393  0.00126616
          13    -0.49768   -0.505723  0.00133442
          14     -0.5004   -0.505343  0.00129214
          15    -0.51576   -0.506037  0.00138006
          16     -0.5052   -0.505985   0.0012948
          17    -0.50456   -0.505901  0.00122135
          18    -0.49952   -0.505547  0.00120385
          19    -0.51112    -0.50584  0.00117568
          20     -0.5024   -0.505668  0.00112941
          21    -0.49192   -0.505013  0.00125106
          22    -0.49632   -0.504618  0.00125505
          23    -0.50608   -0.504682  0.00120209
          24    -0.50256   -0.504593  0.00115525
          25    -0.49936   -0.504384  0.00112784
          26    -0.50176   -0.504283  0.00108897
          27    -0.49368    -0.50389  0.00111721
          28      -0.506   -0.503966  0.00107984
          29    -0.50168   -0.503887  0.00104548
          30    -0.49904   -0.503725  0.00102304
          31    -0.50752   -0.503848 0.000997334
          32      -0.504   -0.503853 0.000966179
          33    -0.49832   -0.503685 0.000951335
          34    -0.50288   -0.503661 0.000923649
          35    -0.50056   -0.503573 0.000901499
          36    -0.50744    -0.50368 0.000882835
          37     -0.5036   -0.503678 0.000858977
          38    -0.51208   -0.503899 0.000864362
          39    -0.48904   -0.503518 0.000922354
          40    -0.50232   -0.503488 0.000899781
          41    -0.52144   -0.503926 0.000978588
          42    -0.50296   -0.503903 0.000955559
          43    -0.50384   -0.503901 0.000933337
          44    -0.50296    -0.50388  0.00091237
          45     -0.4964   -0.503714 0.000907111
          46    -0.50536    -0.50375 0.000888097
          47    -0.50312   -0.503736 0.000869302
          48    -0.50416   -0.503745 0.000851237
          49    -0.50856   -0.503843 0.000839517
          50    -0.50112   -0.503789 0.000824492
          51    -0.51184   -0.503947   0.0008233
          52    -0.51168   -0.504095 0.000820789
          53    -0.50688   -0.504148 0.000806982
          54     -0.5008   -0.504086 0.000794416
          55     -0.5084   -0.504164 0.000783835
          56    -0.50528   -0.504184 0.000770091
          57    -0.50176   -0.504142 0.000757754
          58    -0.51184   -0.504274 0.000756225
          59    -0.51424   -0.504443 0.000762037
          60     -0.5076   -0.504496  0.00075115
          61    -0.50536    -0.50451  0.00073897
          62    -0.50304   -0.504486 0.000727431
          63    -0.50496   -0.504494 0.000715924
          64    -0.50872    -0.50456 0.000707776
          65     -0.5012   -0.504508 0.000698772
          66    -0.50112   -0.504457 0.000690068
          67    -0.49736   -0.504351  0.00068785
          68    -0.51368   -0.504488 0.000691281
          69    -0.51296   -0.504611  0.00069208
          70    -0.50888   -0.504672 0.000684875
          71    -0.50752   -0.504712 0.000676402
          72     -0.5048   -0.504713 0.000667009
          73    -0.50696   -0.504744 0.000658581
          74    -0.49976   -0.504677 0.000653116
          75    -0.50016   -0.504617 0.000647179
          76     -0.5088   -0.504672    0.000641
          77    -0.50392   -0.504662  0.00063275
          78     -0.4992   -0.504592   0.0006285
          79    -0.50344   -0.504577 0.000620714
          80    -0.51496   -0.504707 0.000626376
          81    -0.50048   -0.504655 0.000620813
          82    -0.50832     -0.5047 0.000614849
          83    -0.49984   -0.504641 0.000610222
          84    -0.50704    -0.50467 0.000603626
          85    -0.50368   -0.504658 0.000596637
          86    -0.49712    -0.50457 0.000596102
          87    -0.50416   -0.504566 0.000589269
          88    -0.50544   -0.504575 0.000582657
          89    -0.50936   -0.504629 0.000578585
          90    -0.50576   -0.504642 0.000572293
          91    -0.50608   -0.504658 0.000566222
          92    -0.49728   -0.504577 0.000565717
          93    -0.51096   -0.504646 0.000563782
          94    -0.49016   -0.504492 0.000578463
          95    -0.50192   -0.504465 0.000573007
          96    -0.50744   -0.504496 0.000567876
          97    -0.49952   -0.504445 0.000564333
          98    -0.50888    -0.50449 0.000560387
          99    -0.50632   -0.504508 0.000555031
         100    -0.50976   -0.504561  0.00055196
